ID,PRODUCT,SLOGAN,DESCRIPTION,CHARACTERISTICS,LISTA_URL,amenities,anal,BDSM,femenino,masculino,juguetes,lenceria,muebles
52,KUCHI,minisuccionador sónico de amantis,"kuchi ¡pero que monada de succionador de clitoris! es tan mono que querras llevartelo a todas partes... ¡ah! espera... ¡que gracias a su tamaño compacto podras hacerlo! si te apetece usarlo mientras tienes penetracion no se interpondra entre tu y tu acompañante... y como es sumergible podras usarlo hasta en la bañera.tu nuevo compañero made in amantis tiene una boquilla de silicona blandita, y otra extra que cubrira mas espacio cuando lo apoyes contra ti, para que sea como sea tu cuerpo, kuchi pueda hacerte temblar.su boton unico de facil manejo y sus 9 modos de potente succion combinados con la suavisima vibracion de su motor lo hacen infalible contra esos ratos de aburrimiento.¿vas a dejarte deborar a besos?"," Succionador sónicoMaterial: silicona médica y ABSRecargable mediante imanes (cable de carga incluido). Tiempo de carga 1.5h, tiempo de uso continuado 1-1.5h Sumergible IPX7Silencioso <40 dbsMedidas: 10.2 de alto x 3.8cm de profundidad.Colores: Negro, púrpura o fucsiaLimpieza y conservación: Utiliza tu lubricante con base de agua favorito para cualquier tipo de juego sexual y obtener así la mejor experiencia. No olvides lavar siempre tus juguetes después de cada uso con un limpiador específico como nuestro spray limpiador Limpín. Te recomendamos mantener los juguetes separados entre sí en un lugar seguro y seco. Puedes utilizar nuestras bolsas de satén en tamaño pequeño. ",https://www.amantis.net/kuchi-minisuccionador-sonico-amantis/,False,False,False,True,False,False,True,False
53,KLEIN,pene realista con ventosa,"¡la familia de dildos realistas de amantis da la bienvenida a un nuevo y encantador miembro: klein! este hermoso dildo realista se destaca por su tamaño compacto, ideal para quienes buscan una experiencia mas manejable y discreta.dimensiones versatileslongitud insertable: 13 cm, perfectamente dimensionada para comodidad y placer.diametro: 3 cm, diseñado para una insercion suave y satisfactoria."," Únicas de KLEINTestículos Realistas: No solo añaden un toque de realismo, sino que también funcionan como una base ergonómica para un agarre fácil y una movilidad óptima.Ventosa Robusta: Amplía las posibilidades de juego. Se adhiere con seguridad a superficies lisas como duchas, azulejos, muebles y paredes, brindando versatilidad y manos libres en tus aventuras.Compatibilidad con Arnés: KLEIN es perfectamente compatible con arneses de anillas, lo que lo hace ideal para un juego variado y emocionante.Materiales y CuidadoFlexible pero Firme: Fabricado con materiales de la más alta calidad, KLEIN es flexible para adaptarse a tus movimientos, pero lo suficientemente firme para una experiencia contundente.Lubricante Recomendado: Utiliza nuestro lubricante en base acuosa Desliz para una experiencia suave y segura.Limpieza Fácil: Mantén a KLEIN en perfecto estado con Limpín, nuestro limpiador bactericida especialmente formulado para juguetes.¡Abraza y disfruta cada momento con KLEIN, la última incorporación a nuestra colección, y experimenta una larga y placentera vida junto a él! Ver características y medidas· Largo practicable 13 cm (largo total 18 cm) · 3 cm diámetro. · Fabricado en TPE (sin alergias ni olores) · Ventosa adherente a superficies planas · Tacto súper real · Compatible con arnés universal de amantis ",https://www.amantis.net/klein-pene-realista-con-ventosa/,False,False,False,True,False,True,True,False
54,AVATAR DOBLE,doble penetración ¡ideal para arnés!,"desear lo que no se tiene no vale la pena…¡cuando no te lo podemos conseguir! pero si tu fantasia es la doble penetracion, tranqui, no hay problema, aqui te presentamos un juguete que te ofrece esto y mucho mas.fantasear con los limites es tentador, el morbo de explorarlos, de sentir que se esta exprimiendo el placer a tope. si algo nos gusta, ¿por que no vamos a querer el doble? ¿y no es aun mejor si lo compartimos? pues todo esto nos lo permite avatar doble.  hecho de silicona liquida, este dildo doble te ofrece una textura sedosa e increiblemente suave que te cautivara, y ademas es tan flexible y blandito que se te antojara irresistible. las posibilidades de juego con avatar doble son muchisimas, solo tienes que dejar volar la imaginacion y ya veras como se te ocurre mas de una. ¿quieres un ejemplo? vale. si eres una persona con vagina puedes introducirte en cada orificio una de las partes de este dildo o restregarte contra ellas. puedes disfrutarlo a solas o hacerlo delante de tu pareja y aumentar por mil la excitacion del momento. tambien puedes introducirte el lado mas pequeño y curvado en la vagina y ajustar el dildo a tu cuerpo con ayuda de un arnes para penetrar a tu pareja. la experiencia compartida se vuelve mucho mas intensa.utiliza tu lubricante a base de agua favorito y disfruta haciendo realidad tus deseos. ya veras lo satisfactorio que resulta explorar los limites y encontrarte ante un nuevo mundo lleno de posibilidades para el placer."," Dildo dobleMaterial: silicona líquidaMedidas: 13 * 3 cm | 14 * 4 cm (26 cm de longitud en total)SumergibleCompatible con arneses abiertos (no incluido)Color: Negro, piel clara o púrpura ",https://www.amantis.net/avatar-doble-doble-penetracion-ideal-para-arnes/,True,False,True,True,False,True,True,False
55,ÁTAME DELUXE,kit de cama universal xl,"el famoso kit de cama atame-facil de amantis, ahora disponible en version deluxe. para aquellos que queremos siempre un poco mas, os presentamos el nuevo kit de cama atame deluxe. se adapta perfectamente a todo tipo de camas (de hasta 2,60 m), y dispone de acabados de mayor calidad (correas y esposas acolchadas mas anchas y mas resistentes). restriccion de movimiento total para experiencias de lujo. un kit de inmovilizacion para atar o que te aten al colchon, sin instalaciones complicadas ni riesgos. no necesitas ser expert@ en nudos, tan solo contar con la persona adecuada y la picardia necesaria. lo que hagas despues, solo queda entre este kit de cama, tu, tu amante... ¡y tu colchon! dispone de cuatro abrazaderas regulables de neopreno de suave interior (dos para las muñecas y otras dos para los tobillos), unidas por mosquetones a la estructura de cintas de nylon de quita y pon, por si deseais moveros de vez en cuando sin necesidad de retirar las abrazaderas de vuestras extremidades. gracias a su sistema de velcros muy resistentes, podras ajustar las abrazaderas a cualquier grosor de muñeca o tobillo, y todo en un santiamien. su banda central une los cuatro extremos de las cintas por debajo de tu colchon, ajustables para cualquier tamaño de cama para que quedeis sometid@s al ingenio de vuestr@ amante… y a vuestra compenetracion mas privada. facil de instalar, facil de disfrutar, facil de adaptar a cualquier tamaño de cama y facil de guardar (tan solo escondiendo las abrazaderas bajo el colchon), pero tan dificil de describir todas sus posibilidades.... que dejamos ese trabajo para tus fantasias mas osadas.¿te atreves a atreverte?","Dimensiones máximas de las cintas tamaño DELUXE:300 cm cintas horizontales (ideal para camas de hasta 2.60 m, pero al ser regulable también sirve para camas más pequeñas)120 cm cinta vertical ",https://www.amantis.net/atame-deluxe-kit-de-cama-universal-xl/,False,False,False,False,False,False,True,False
56,TAPATORU,corpiño con liguero y medias efecto trikini,"este conjunto de una pieza efecto trikini es un modelazo ideal para petrificar a cualquiera que te mire, porque con el puesto estaras realmente cañon.el sujetador se ajusta a tu medida con unas finas tiras ligadas al cuello y a la espalda. el resto del body sigue en una sola pieza, ofreciendo un efecto trikini y con un liguero de serie que sujeta las medias con adornos de encaje.esta pieza queda totalmente abierta. puedes combinarla con tus braguitas preferidas o llevarlo tal cual para que todo quede mas a mano… ¿que tal si te pones tu vestido preferido encima y salis a cenar a un restaurante discreto y con largos manteles?lucete como mereces y disfruta de tu cuerpo.",Body de rejilla (1 pieza)Braguita no incluídaTalla: única (S/M)Color: negroLimpieza y conservación:Se recomienda su lavado a mano con agua fría. No utilizar secadora ni planchar. ,https://www.amantis.net/tapatoru-corpino-liguero-medias-efecto-trikini/,False,False,False,False,False,False,True,False
57,RABBIT,plug anal con pompón de conejito,"rabbit: tu puerta a un universo de sensaciones descubre rabbit, no solo un plug anal, sino un compañero en tu viaje hacia el placer y la autoexploracion. diseñado para armonizar con tu cuerpo, rabbit combina confort y estilo con su delicado pompon, agregando una dimension ludica a tus momentos de intimidad.transforma tu experiencia, explora nuevas facetas rabbit no es solo un juguete, es un catalizador para liberar tu creatividad. perfecto para sumergirte en el papel de personajes traviesos o aventuras de rol, su pompon aporta una mezcla unica de sensualidad y fantasia."," Únicas para Placer Sin LímitesDimensiones del plug: Longitud 6.6 cm, Diámetro Máximo 2.8 cm.Longitud del pompón: 9 cm.Material: Pelo sintético de alta calidad.Peso ligero: 38g.Incluye bolsa de satén para almacenamiento y protección.Un Juego de Sensaciones a Tu Alcance Permítete ser seducido por la suavidad del pompón de Rabbit, ideal para despertar tus sentidos antes de la acción principal. Siente su roce en diversas partes de tu cuerpo, elevando tu nivel de excitación.Controla el Clima de tu Placer Aprovecha el metal de Rabbit para jugar con temperaturas. Refrigéralo para un escalofrío excitante o sumérgelo en agua tibia para una sensación más envolvente y acogedora.Mantenimiento y Cuidado Maximiza tu experiencia con Rabbit utilizando tu lubricante anal preferido. Para mantener su higiene, lávalo con agua tibia y jabón neutro antes y después de cada uso, o elige nuestro Limpín Bactericida para una limpieza profunda.Rabbit: No solo un Juguete, sino una Aventura Sensorial Completa Prepárate para explorar un mundo de placeres con Rabbit. Más que un juguete sexual, es tu compañero en un viaje de descubrimiento, juego y sensualidad. Ver características y medidasTamaño plug L: 6.6cm Max Dia.: 2.8cmLogitud pompón: 9cmFabricado en pelo sintéticoPeso 38gIncluye bolsita de satén para su conservación.Limpiar antes y después de cada uso con agua templada y jabón o con Limpín Bactericida ",https://www.amantis.net/rabbit-plug-anal-pompon-conejito/,False,True,False,False,False,True,True,False
58,LUMINEUSE,vestido sexy con brillantes,"presentamos ""lumineuse"", una pieza maestra en el mundo de la moda que redefine la sensualidad y el glamour. este vestido unico, embellecido con brillantes incrustados y un diseño cruzado en el canal del pecho, es la personificacion de la tentacion. con su flexibilidad y talla unica, ""lumineuse"" se adapta perfectamente a tu figura, garantizando un look deslumbrante en cualquier evento."," Destacadas:Estilo: Vestido sexy con un diseño cruzado en el pecho, que aporta un toque de sofisticación y sensualidad. Se mira pero no se toca! Prueba a tentar y generar resistencia, el ambiente arde.Adornos: Brillantes incrustados que capturan y reflejan la luz, creando un efecto deslumbrante.Material: Tejido flexible y cómodo, ideal para ajustarse a diversas figuras sin sacrificar el estilo.Talla Única: Diseñado para adaptarse a una amplia gama de tallas, abrazando las curvas con elegancia.Color: Negro, que complementa la riqueza de los brillantes.Experimenta la Magia de ""Lumineuse"": Con ""Lumineuse"", te invitamos a sumergirte en un mundo donde la moda se encuentra con la sensualidad. Cada detalle de este vestido ha sido cuidadosamente pensado para asegurar que no solo luzcas espectacular, sino que también te sientas increíblemente especial. ""Lumineuse"" no es solo un vestido, es una declaración de estilo y confianza. Ver características y medidasInstrucciones de Cuidado:Lavar preferentemente a mano o en ciclo suave.No usar blanqueador.Secar colgado para mantener la integridad de los brillantes y el tejido. ",https://www.amantis.net/lumineuse-vestido-sexy-con-brillantes/,False,False,False,False,False,False,True,False
59,LAZZO,funda con anillo doble para pene,"te agarra la base del pene pero para dar rienda suelta a una potente y duradera ereccion. te presiona el glande pero para liberar su costumbre al tacto y darle una nueva sensibilidad.y teniendo todo lo necesario bien atado, lazzo desatara tambien un placer extra en la penetracion haciendola mas completa y estimulante, no solo para ti, tambien para tu acompañante. esto es debido a la existencia de un reborde en la parte superior del juguete para la estimulacion de punto g o punto p.como sabemos el punto g se ubica en la pared frontal de la vagina, a unos cinco centimetros de la entrada, tiene una textura rugosa facil de identificar pero dificil de estimular solo con la penetracion en algunas posturas. y lo mismo pasa con el punto p.decora tu pene con este maravilloso lazzo y conviertelo en el regalo que todo punto g y p desean recibir.","Funda para peneMaterial: Silicona MédicaMedidas: 14,2 cm de largo. 3,2 y 3,4 cm de diámetro de anillas inferiores. 4,7 cm de anilla superior.Sumergible 	 Cómo se utiliza el anillo para pene WUFF WUFFPara utilizar esta anilla es recomendable esperar a tener una erección y para su fácil inserción es recomendable que utilices algún lubricante de agua como Desliz!Es importante que la anilla se adecue al tamaño de tu pene para que haga su función correctamente y no apriete más de lo debido.¿Cómo saber si es un tamaño adecuado para mí?Calcula el diámetro de tu pene o del conjunto de tu pene y testículos.Réstale 3 mm para que la anilla quede prieta. La anilla debe presionar pero ¡no apretarte hasta el desmayo! Asegura que una vez colocada te cabe un dedo estirando la goma.Colócala con el pene semierecto y lubricanteÚsala máximo 20-25 minutos y no te quedes dormido con ella. ",https://www.amantis.net/lazzo-funda-anillo-doble-pene/,False,False,False,False,False,False,True,False
60,TOK2 bala vibradora con mando,más potente y recargable,"¿te ha pasado alguna vez que bajas a tomarte una cañita rapida sin grandes expectativas y acabas viviendo una de las mejores noches de tu vida? pues eso, mas o menos, es lo que sentiras con tok2. su tamaño reducido y su diseño discreto viene a recordarnos eso de ""menos es mas"", ¡pero cuidado!, no subestimes a nuestra pequeña amiga, su potencia te sorprendera y con sus 10 programas de vibracion te garantizamos que tienes aseguradas muchas horas de juego y placer. ademas si te gusta experimentar con tu sexualidad, probar cosas nuevas y unir sexo y diversion, esta bala es ideal para ti ya que te ofrece un monton de posibilidades, y gracias a que es increiblemente silenciosa y que su mando a distancia no llamara la atencion de nadie, podras disfrutar de tu sexualidad mas alla de las puertas de tu casa. introducela bajo la ropa intima o en el interior de tu vagina, entregale el mando a quien tu quieras y sal a disfrutar de placenteras aventuras gracias a sus 8 metros de alcance. disfrutaras del placer mas absoluto con total discrecion.por todo esto seguramente tok2 sea uno de los productos mas vendidos de amantis, y de los que mas experiencias amanticas os hagan vivir. asi que si tu tambien quieres una sexualidad a prueba de balas, no te lo pienses mas y empieza a disfrutar con nuestra querida tok2 desde ya. ahora ademas te llevaras de regalo una bolsita de viaje, para que tengas tu bala tok2 siempre cargada y lista para emprender la aventura... y es que no hay sexualidad que se resista a nuestra bala favorita.","100% Sumergible. (ojo el mando no)100% Recargable. (cargador USB incluido)10 programas de vibración (3 niveles de intensidad + 7 programas)Fabricado en ABS (100% compatible y muy bueno con el cuerpo)Alcanza 8 metros de distancia.Dimensiones bala: largo 7.5Cm, ancho 2Cm.Incluye bolsita de viaje.Disponible en color negro, púrpura y fucsia.No apto para juego anal. ",https://www.amantis.net/tok2-bala-vibradora-mando-mas-potente-recargable/,False,False,False,False,False,False,True,False
61,MYSTERY,body de rejilla super sexy,"el poder de la seduccion esta en tus manos con este erotico body de rejilla. su tejido tiene detalles tupidos en los puntos estrategicos de tu cuerpo, para que siempre dejes a tu pareja deseando mas… deslizate en el y deja que acaricie tu piel con la suavidad de su elastica red, adaptandose como una segunda piel a todas las curvas de tu cuerpo.llevalo combinando su escote bardot con tu outfit preferido, luciendo sus mangas tres cuartos, y sorprende a tu pareja en el momento oportuno.la sencillez de su diseño decorara tu cuerpo como una sutil joya, haciendo que tu resaltes, a la vez que deja algunos misterios a la imaginacion, ya que oculta levemente los pechos y la entrepierna, como si de un tanga y sujetador se tratara.sientente mas sexy que nunca, sin renunciar a la comodidad, y conviertete en la tentacion hecha carne.","Body de rejilla, sin cierres ni costuras, con mangas tres cuartos.Talla: únicaColor: negroLimpieza y conservación:Lava esta prenda a un máximo de 30º, y preferiblemente a mano. Utiliza un jabón suave y guarda tu lencería en una bolsita de terciopelo para evitar enganchones. Si deseas que retome su elasticidad original, acerca el body a una fuente de vapor durante unos minutos. ",https://www.amantis.net/mystery-body-rejilla-super-sexy/,False,False,False,False,False,False,True,False
62,MIRU,falda fetish con vistas a tu trasero,"¿quieres ir a una fiesta fetish y petarlo con un outfit completamente rompedor?faldas normales seguro que tienes muchas... si estas con ganas de revolotear por algun sitio oscuro y que puedan darte un inesperado azote en el culo esta es tu prenda. ¡esto si que va a ser con faldas y a lo loco!miru te dara una estetica fetish a la ultima, una minifalda de piel sintetica por delante con sorpresa en el trasero, pues lo dejara al descubierto, para que luzcas tus nalgas con orgullo. ademas, viene con un tanga desmontable del mismo material incorporado, este nace de la parte de delante cubriendo tus genitales y subiendo hasta tus lumbares, en donde encontraras unas tiras ajustables que hacen a miru compatible con todo tipo de traseros.esta falda esta hecha de piel sintetica, un material que imita al cuero, pero que no esta testado ni creado con animales, es decir que es apto para personas veganas. ¿estas pensando cual seria tu talla? tenemos buenas noticias, esta falda esta en la talla s, m y l, pero tanto en la parte trasera, tanto a la altura de la cintura como en la parte de abajo a la altura de los muslos, cuenta con una cuerda que permitira que la ajustemos a nuestras dimensiones. en amantis nos gusta ofreceros todo tipo de elementos que favorezcan la creacion de escenarios eroticos y desligados de estereotipos. miru es una pieza de ropa erotica que puede usar cualquier persona que este abierta a jugar con la fantasia que ciertos elementos decorativos tienen que ofrecernos. ¿te animas?","Falda erótica con el trasero descubiertoTalla S, M, L con cuerdas ajustablesTanga de cuero sintético incorporado (ajustable) Estética fetishColor: negroLimpieza y conservación: Para una mejor conservación, lavar en agua fría, a mano o en un programa delicado. No planchar, ni usar lejía.  ",https://www.amantis.net/miru-falda-abierta-desmontable/,False,False,True,False,False,False,True,False
63,MASTINA,"un arnés clásico, cómodo y sencillo","¿te han entrado ganas de ver que se siente al ser una hembra que monte? el arnes mastina es un arnes muy sencillo para empezar a transitar nuevos caminos inexplorados hasta ahora. es perfecto para iniciacion por su comodo funcionamiento, gracias a la discrecion de su diseño, te sentiras comoda y segura con el puesto. el arnes mastina tiene una base hecha de neopreno que cubrira y protegera tu zona genital evitando roces no deseados. toda la base tiene un efecto acolchado que permitira que puedas moverte libremente y de forma flexible sin ninguna molestia. su base esta abierta lo cual lo hace compatible con dildos dobles, aquellos en los que tu introduces un extremo en la vagina y el otro queda por fuera. las tiras, muy sencillas de ajustar, han sido diseñadas con una generosa longitud para que podamos adaptarlas a todo tipo de dimensiones corporales. cuenta con una anilla metalica que tiene un tamaño estandar haciendola compatible con la gran mayoria de tamaños de dildos, siempre que cuenten con base o ventosa. esta anilla metalica es intercambiable, es decir, que gracias a los botones la puedes quitar y cambiar por otra de otro material o tamaño que se ajuste al dildo que apetezca disfrutar en cada momento. ¿ya sabes con que tipo de dildos puedes empezar a ladrar? conoce nuestra coleccion de dildos realisticos avatar o nuestros glups! o lizo.",Composición: 100% Poliéster y neoprenoTalla: ÚnicaColor: Negro Limpieza y conservación: Lavar con agua fría y utilizando productos de limpieza suaves o específicosDildo no incluido ,https://www.amantis.net/mastina-arnes-clasico-comodo/,False,False,True,True,False,True,True,False
64,Bolsa de satén para guardar juguetes eróticos,,"escoge el tamaño, el color y olvidate de seguir guardando tus juguetes en inventos caseros (calcetines, etc...) o de dejarlos al libre albedrio en tu pequeño cajon de los deseos... ahora podras guardarlos en estas bonitas bolsas de saten, especialmente pensadas para mantenerlos en perfecto estado. son ideales para mantener tus juguetes a salvo del polvo, suciedades varias o para protegerlos de incompatibilidades entre materiales. introduce tu apreciado juguete y tira de sus cordoncitos para cerrarlas. las bolsas estan doblemente forradas para mayor calidad y son lavables. esperamos que os gusten :)pequeña: 15 x 10 cm (bolas chinas, pequeños vibradores no mayores de 12 cm, desliz! 100ml)mediana: 20 x 10 cm (vibradores medianos, tipo fun factory serie g)grande: 24 x 14 cm (vibradores grandes tipo rotadores, realisticos, hasta 22cm)xl: 30 x 20 cm (vibradores grandes tipo rotadores, realisticos, hasta 26cm)puedes usar la bolsita plastica interior para proteger el material si tu juguete es super delicado, recuerda dejarla abierta para que transpire y solo tirar de los cordones para ahuyentar al polvo.",,https://www.amantis.net/bolsa-saten-guardar-juguetes-eroticos/,False,False,False,False,False,True,True,False
65,Kit de 3 Plugs anales con diamante BLACK STAR Plugress,,"descubre la nueva linea de plugs anales plugress, las formas mas impactantes al tacto y a la vista para los juegos oscuros mas profundos.no importa la experiencia que tengas en los juegos anales, ni siquiera hace cuanto que no visitas esas habitacion. lo importante es que encuentres algo adecuado para cada momento. los plugs plugress te permiten progresar poco a poco en tus dilataciones desde lo mas pequeño hasta el que te dejara la boca abierta solo de pensarlo.black star propone tres plugs oscuros metalizados con un diamante trasero, embelleciendo, impactando y estimulando a la vez. su peso y su material metalico es un perfecto transmisor de temperatura, enfrialos con unos hielos o calientalos en agua templada a tu gusto. su textura ultra lisa desliza como pocos con unas gotitas de tu lubricante anal de confianza.",Pequeño L: 7.0cm Max Dia.: 2.7cm 50gMediano L: 8.0cm Max Dia.: 3.4cm 90gGrande L: 9.0cm Max Dia.: 4.2cm  160gIncluye bolsita de satén para su conservaciónLimpiar antes y después de cada uso con agua templada y jabón o con Limpín Bactericida ,https://www.amantis.net/kit-3-plugs-anales-diamante-black-star-plugress/,True,True,False,False,False,True,True,False
66,BUTTERFLY,bodysocking de fina malla con detalle floral,"una metaforfosis te espera cuando te enfundes en este body completo cual mariposa recien salida de su crisalida, ansiosa por disfrutar, descubrir y embellecer todo a su delicado paso.siente como se funde con tu piel y te hace sentir mas espectacular y muy comoda. disfruta de los contoneos y de todas las posturas del entretenido kamasutra con el puesto porque lleva una apertura total entre las piernas que hara que nunca tengas que quitartelo.un body completo de pie cerrado y malla muy fina, elastica, que se adapta facilmente a todas las formas, de tirante ancho y escote delantero y trasero simetrico y con un detalle floral central con forma de bella mariposa que da nombre a esta pieza.¿te apetece lucis un escote profundo y que las alas de esta mariposa se cierren en tu espalda? pontelo al reves porque este body es reversible.¿como no vas a quererlo si es un fondo de armario imprescindible?","Tanga no incluido.Talla: única (45-65 kg aprox.)Limpieza y conservación:Lavar a máximo 30º y no planchar. Mete tu lencería de rejilla y encaje en una bolsita, como las nuestras de terciopelo, para evitar enganchones. ",https://www.amantis.net/butterfly-bodysocking-fina-malla-detalle-floral/,False,False,False,False,False,False,True,False
67,ORGASMATRÓN craneal,orgasmos de la cabeza a los pies,"no te dejes engañar por su apariencia de simple utensilio domestico…la respuesta fisica del orgasmatron te proporcionara una sensacion de euforia que te hara sentir como el mejor de los orgasmos; relajacion, alivio y rejuvenecimiento.al usarlo de forma que abrazas el cuero cabelludo, veras como te invade una sensacion plena de cosquilleo de la cabeza a los pies. y al estimular la circulacion sanguinea, generamos una bella y natural forma de recuperarnos de diversas molestias y aliviarnos del maldito estres, que tanto se interpone en nuestra vida sexual.sus puntas estan equipadas con pequeñas bolitas para permitir un masaje suave y comodo que emitira señales desde el cuero cabelludo hasta la punta de tu dedo meñique, transportandote de forma automatica a un estado de relax absoluto… donde encontraras a tu cuerpo mas receptivo y comodo para el inicio de cualquier actividad sexual.¡y no solo para la cabeza! masajea suavemente todos los puntos de presion y articulaciones: cuello, hombros, codos, rodillas, tobillos… ¡cuantos puntos de placer!con orgasmatron, relaja los musculos estresados, alivia las tensiones y el cansancio acumulado durante todo el dia ¡y entregate al placer!", Material: acero y madera. Núcleo de acero ligero con mango de madera ergonómico para facilidad de uso en cualquier lugar y en cualquier momento. Puntas suaves con vinilo para un tacto agradable. Con diseño de puntos de reducción de estrés para mayor alivio. Color: plata/ madera/ multicolor. ,https://www.amantis.net/orgasmatron-craneal-orgasmos-la-cabeza-los-pies/,False,False,True,False,False,False,True,False
68,Bacanal FORTE,lubricante anal concentrado con aloe,"si alguna vez has pensado que el sexo anal es complicado… ¡es porque aun no has probado nuestro nuevo bacanal forte! se trata de un lubricante en gel, de base acuosa, en cuyos componentes encontraras un grandisimo aliado para todas tus aventuras anales.enriquecido con aloe vera, el bacanal forte aporta un extra de hidratacion y elasticidad a tu piel, gracias a sus propiedades suavizantes y reconstituyentes, tengas el tipo de piel que tengas. gracias a ello, dilatar sera facilisimo y muy placentero; y, por si fuera poco, te dejara una sensacion inigualable en la piel: no querras dejar de acariciarla.su textura, con mayor concentracion y mas densa que el bacanal original, es la clave de su duracion: disfruta sin parar de las sesiones anales mas divertidas. y ¡no solo eso! es el acompañante ideal para cualquier juego erotico que necesite una gran dilatacion.y si eres de esas personas que les gusta ponerse ""manos a la obra"" (literalmente) echa un vistazo a su nuevo formato tarro.","Su textura no es grasa y no mancha.Compatible con preservativos y juguetes eróticos. Es el todo terreno de los lubricantes.Disponible en dos formatos:50ml., ideal para llevarlo siempre contigo, allá donde vayas.200ml., perfecto para sesiones largas, que requieran varias aplicaciones. O como lubricante de mesita de noche.Ingredientes (EN): Aqua, Glycerin, Propylene Glycol, Aloe Barbadensis Leaf Juice, Cyclopentasiloxane, Hydroxyethylcellulose, Sodium Benzoate, Diazolidinyl Urea, Sodium Ployacrylate, Carbomer, Dicaprylyl Carbonate, Dimethiconol, Potassium Sorbate, Citric Acid, Polyglyceryl-3 Caprate, Acrylic Acid. ",https://www.amantis.net/bacanal-forte-lubricante-anal-concentrado-aloe/,True,True,False,False,False,False,True,False
69,MUST SPHERES,bolas vibradoras controladas por app,"must spheres es una experiencia revolucionaria en el ejercicio de kegel y el disfrute intimo. diseñadas para parejas y usuarios individuales, estas bolas vibradoras son la ultima innovacion en juguetes interactivos. con control remoto a traves de una aplicacion movil, must spheres ofrece discrecion y placer sin limites, sin importar la distancia."," Destacadas:Control Remoto a Través de Aplicación Móvil: Gestiona la intensidad y los patrones de vibración desde cualquier lugar del mundo para una experiencia compartida o personalizada.Diseño Ergonómico y Discreto: Su forma y tamaño han sido cuidadosamente diseñados para un uso seguro y confortable. Hecho con silicona suave de grado médico, es completamente seguro para el cuerpo.Personalización de Patrones de Vibración: Crea y guarda tus propios patrones de vibración o selecciona entre los preestablecidos para una experiencia a medida.Sincronización con Música y Sonidos: Aumenta tu placer sincronizando las vibraciones con tu lista de reproducción favorita o con sonidos ambientales.Resistente al Agua: Totalmente impermeables, las MUST Spheres son perfectas para añadir un poco de emoción a la ducha o al baño.Batería de Larga Duración: Carga rápida a través de USB y batería de larga duración para disfrutar sin preocupaciones de interrupciones.Modo Silencioso: Su motor silencioso garantiza discreción, para que puedas usarlas donde quieras sin llamar la atención.Modo Sencillo: Para esos momentos en los que prefieres la simplicidad, activa la vibración fácilmente desde su rabito.Beneficios:Fortalece las Relaciones a Larga Distancia: Con las MUST Spheres, la distancia ya no es un obstáculo para la intimidad de la pareja.Exploración de Nuevas Sensaciones: Diseñadas para estimular y explorar, brindan la oportunidad de descubrir nuevas dimensiones del placer, ya sea solo o acompañado.Interactividad y Diversión: Introduce una nueva forma de juego en tu vida íntima, incrementando la diversión y la conexión con tu pareja. Ver características y medidasBolas chinas con vibraciónControladas por APP o desde control directoMedidas: 3,5cm de diámetro x 21cm (longitud total)Material SiliconaRecargables por USB (cable incluido)Sumergibles ",https://www.amantis.net/must-gira-bolas-vibradoras-controladas-por-app/,False,False,False,False,False,False,True,False
70,MR DUPLO,doble anillo para tu pene,"dale a tu miembro vigor, lozania y super poder con mr duplo, la anilla doble de amantis. veras y sentiras tu miembro mas potente, erecto y lustroso gracias a esta nueva anilla de amantis. aprovecha la oferta.mr duplo no es una anilla cualquiera, tiene un nuevo diseño hecho en silicona medica de doble densidad, que traducido significa que es supersuave, comoda, blandita y facil de colocar.coloca a mr duplo con su piquito mirando hacia abajo, lubrica bien tu mastil del placer y desliza la primera de las anillas por tu miembro antes de tener una ereccion completa para ayudarte a conseguirla. cuando estes listo desliza la segunda de sus anillas por tus testiculos para retrasar el momento de la eyaculacion.¿listo para dejar sin palabras a tu amante?",Anilla doble fácil de colocarMaterial: silicona de grado médico de doble densidadMedidas: largo: 7 cm; ancho máximo 5 cm; diámetro anilla pene: 2.5 cm (elástica); diámetro anilla testículos: 2.5 cm (elástica)Color: azul o negroCómo se utiliza el anillo doble para pene MR DUPLOPara utilizar esta anilla es recomendable esperar a tener una erección y para su fácil inserción es recomendable que utilices algún lubricante de agua como Desliz!Es importante que la anilla se adecue al tamaño de tu pene para que haga su función correctamente y no apriete más de lo debido.¿Cómo saber si es un tamaño adecuado para mí?Calcula el diámetro de tu pene o del conjunto de tu pene y testículos.Réstale 3 mm para que la anilla quede prieta. La anilla debe presionar pero ¡no apretarte hasta el desmayo! Asegura que una vez colocada te cabe un dedo estirando la goma.Colócala con el pene semierecto y lubricanteÚsala máximo 20-25 minutos y no te quedes dormido con ella. ,https://www.amantis.net/mr-duplo-doble-anillo-tu-pene/,False,False,False,False,False,False,True,False
