ID,PRODUCT,SLOGAN,DESCRIPTION,CHARACTERISTICS,LISTA_URL,amenities,anal,BDSM,femenino,masculino,juguetes,lenceria,muebles
61,ALASKA,arnés para que te monten la pierna,"¿has pensado alguna vez en lo excitante que puede ser que te monten la pierna o montarla tu? en amantis exploramos todas las fantasias de perreo maximo, incluso aquellas que no sabias ni que tenias. te presentamos nuestro maravilloso arnes de pierna con la intencion de sorprenderte con sus multiples usos. el arnes alaska es ajustable con doble cierre de velcro, es blandito con costuras suaves y de neopreno. este arnes no contiene anilla pero el agujero tiene un tamaño estandar que la hace compatible con la gran mayoria de tamaños de dildos, siempre que cuenten con base o ventosa. el arnes alaska te abrira mundos y posturas en las que encontraras nuevas maneras de estimular a tu pareja y dejar libres otras partes del cuerpo mientras alguien se monta tu pierna. es para todo tipo de parejas, en donde da igual quien monte, porque respectivos genitales quedaran libres y expuestos a ser estimulados de otras maneras, con manos, rodillas o cualquier juguete sexual que querais introducir. otra de las maravillosas ventajas del arnes alaska es que puede servir como asistente postural, es decir, que lo puedes atar a un cojin o almohada y gozar de una masturbacion activa en la que tendras que moverte bien fuerte.  ademas es un gran amigo de las personas con disfuncion erectil, pudiendo ser un camino muy interesante hacia una posible ereccion, ¡se pueden dar movimientos y roces muy provocadores! y, por si fuera poco, el arnes puede convertirse en el mejor amigo de personas con diversidad funcional o movilidad reducida. ¿ya sabes con que tipo de dildos puedes empezar a ladrar? conoce nuestra coleccion de dildos avatar o nuestros glups! o lizo.",Composición: 100% Poliéster y algodón.Talla: ÚnicaColor: NegroLimpieza y conservación: Lavar con agua fría y utilizando productos de limpieza suaves o específicos ,https://www.amantis.net/alaska-arnes-sexual-pierna/,False,False,True,True,False,True,True,False
65,MIHURA,succionador de pezones con anillas,"mmmm… lo sabemos, hay pocas cosas mas sensibles, excitantes y estimulantes que unos pezones erectos.con mihura aumentaras la ereccion y sensibilidad de tus pezones, enriqueciendo tus encuentros sexuales. solo tienes que succionarlos durante unos instantes apretando la perita y aplicar la anilla rodando sobre ellos para su maximo esplendor y sensibildad. si ademas completas el kit con algo de lenceria erotica, la puesta en escena sera total y tu pareja solo querra sentir esos mihura rozando su piel una y otra vez. ademas el kit viene con dos juegos de anillas de diferentes diametros para que se adapte a diferentes tamaños y formas de pecho.",":· Diámetro de la cánula succionadora 1,2cm· Diámetro mínimo de las anillas (1,2 y 0,9cm)· Suspender el uso ante cualquier molestia o irritación· Fabricado en ABS y TPR· Sin ftalatos· Producto Unisex  ",https://www.amantis.net/mihura-succionador-pezones-anillas/,False,False,False,False,False,False,True,False
66,ALFA | Succionador de clítoris palpitador,,"alfa es superior cuantitativamente, ¡lo tiene todo!alfa es un vibrador multifuncion: succiona, puntea, vibra y palpita. ¿como te quedas?las sensaciones seran nuevas y muy completas, ya que tiene una infinidad de combinaciones, pudiendo transitar una senda orgasmica interminable.la estimulacion externa de alfa cuenta con un succionador que, a su vez, cuenta con una pequeña lengüita localizadora de puntos muy precisos de ese pequeño organo lleno de terminaciones nerviosas llamado clitoris. al ser una lengüeta muy pequeña sera curioso darle otros usos para puntear diminutos espacios de placer como pezones o ano. la parte que une el succionador con el otro extremo es completamente flexible, permitiendo que puedas elegir la funcion doble o, por el contrario, dejar la parte interna del juguete fuera. esta parte interna gana en tamaño cogiendo forma abombada con una funcion palpitante muy potente, una parte movil que se mueve al son de tus palpitaciones naturales y orgasmicas. por supuesto, aparte de succionar, chupar y palpitar, tiene nueve patrones de vibracion que podras ir modulando a tu gusto.seras una hembra alfa con el control total de tu placer, ¡todo un reto!como se utiliza alfa - succionador de clitorisposa alfa sobre tu clitoris y conforme vayas sintiendo excitacion, podras acompañarlo de tus propios movimientos circulares, aplicando presion, o retirandolo de vez en cuando para aumentar el deseo.no olvides acompañarlo con tu lubricante a base de agua preferido, como desliz!, y limpiarlo antes y despues de cada uso con agua tibia y un jabon neutro, o un jabon bactericida como limpin. secalo bien antes de guardarlo y mantenlo alejado de otros juguetes, por ejemplo en una de nuestras bolsas de saten.","Medidas: 11,2 cm x 3,6 cm x 2 cmMaterial: silicona + abs9 modos de vibraciónTipo de carga: mediante cable USB (incluido)Sumergible IPX7Color: MoradoRecomendaciones de uso, limpieza y almacenaje:Uso: utilizar un lubricante a base de agua (nuestra recomendación: Desliz!)Limpieza: limpiador antibacteriano Limpín (en su defecto: agua y jabón neutro)Almacenaje: en su propia caja o en una bolsa individual, pero siempre separado de otros juguetes. ",https://www.amantis.net/alfa-succionador-de-clitoris-palpitador/,True,False,False,True,False,True,True,False
67,SWAN,vibrador con succión sónica,"los juguetes eroticos son herramientas de uso intimo para otorgarnos placer. gracias a la visibilizacion y aceptacion de los mismos podemos ir dando paso a juguetes que se salen de los canones e investigan nuevas formas de estimularnos.es el caso de swan, un juguete que por su peculiar forma sinuosa no para de seducirnos nada mas verlo. swan se sale de la forma tradicional de los juguetes que teniamos hasta ahora, y se postula como una nueva opcion que tiene un sinfin de usos.swan es un juguete que tiene doble estimulacion. en uno de sus extremos encontramos un brazo vibrador con una curva pronunciada y con la punta redondeada. este bracito se convertira en nuestro mejor colega para explorar zonas g o prostatas, ya que su curvatura nos ayudara a hallar los puntos mas escondidos y placenteros de nuestra anatomia.en el otro extremo encontramos una pequeña boquilla con una succion sonica muy focalizada y profunda. por si no lo sabias, los succionadores de clitoris sonicos consiguen que la estimulacion no solo se aplique al glande externo del clitoris. gracias a sus toques ritmicos, a traves de sus ondas longitudinales, tambien masajea sus raices internas haciendo que los orgasmos sean mucho mas intensos y expansivos. agarrate bien porque aunque los swans no vuelan, creenos que este si te hara volar a ti.swan cuenta con una base de carga donde podras apoyarlo y cargarlo comodamente, algo que nos resultara especialmente util para mantener la higiene del juguete.¿como de bonito es alternar diferentes estimulaciones y no quedarnos siempre en la misma sensacion? con los juguetes eroticos se juega, y jugando se aprende, asi que te proponemos que aprendas a escuchar lo que te pide el cuerpo y que, con las infinitas posibilidades que swan te ofrece, explores todas las opciones.no olvides que los juguetes son un elemento maravilloso para introducir en las relaciones. al tener dos lados que se usan de manera alterna, este juguete tiene muchas papeletas para convertirse tambien en un juguete compartido en todo tipo de relaciones sexuales.","Vibrador con succión sónicaMedidas: 9 cm largo, 3 cm anchoMateriales: Silicona de grado médico + ABSColores: azul y púrpura2 horas de uso continuado120 minutos para una carga completa9 modos de vibraciónSumergible IPX7Recargable (cargador USB incluido)SilenciosoCómo se usa SWAN - Vibrador con succión sónicaEs muy importante generar deseo antes de disponernos a estimular nuestro cuerpo. Te animamos a que te excites con aquello que te encienda por dentro, ya sea la música, alguna fantasía o recuerdo, o algún estímulo visual.Tu cuerpo te irá diciendo qué ritmo e intensidad necesita. Te sugerimos que apliques un lubricante de base acuosa como Desliz! a tu vulva dando un suave masaje para despertar todas las terminaciones nerviosas y prepararla para un viaje intenso de sensaciones fuertes.Comienza activando las vibraciones del bracito curvado y úsalo haciendo movimientos circulares en la entrada de tu vagina. También puedes usar esta vibración para estimular cualquier parte erógena del cuerpo. Cuando el cuerpo te lo pida puedes comenzar a introducirlo con la parte redondeada mirando hacia arriba tanto para estimular la zona G como para la zona P. Te sugerimos movimientos de palanca articulando el juguete desde arriba hacia abajo sin que pierda su eje.Cuando sientas que el deseo se ha generado y que tu cuerpo comienza a estremecerse, puedes empezar a estimular tu clítoris con la vibración del bracito, y a su vez posar todo el juguete sobre tus labios internos y externos provocando así que el placer se expanda a todos los rincones de tu vulva. Lo más sensible, y por tanto lo último que debería ser estimulado es el clítoris, que solo cuando sientas que él te lo pida puedes aplicarle la succión sónica, y a su vez alternarlo con la estimulación de zona G.Se nos ocurre que explores con tu pareja diferentes posturas, ya que la alternancia de los brazos os permitirá compartir y encontrar una sincronía que parecerá que iréis en la bicicleta tándem del placer.Por último, te recomendamos que lo laves antes y después con nuestro jabón bactericida Limpín. ",https://www.amantis.net/swan-vibrador-succion-sonica/,False,False,False,True,False,True,True,False
68,KAWAI,vibrador esponjoso con succionador,"la llamada a la accion, la llama que te enciende la llama que llevas dentro, o por la dulzura de su aspecto o por lo blandita y suave que es.es lo mas cuqui que podremos tener en las manos, kawai se salta todos los topicos y se aleja de asociaciones visuales mas genitalescas. lo mono y lo blando tambien puede ser erotico, algo con orejitas y ojitos, algo con forma de llama nos hace sentir que estamos en un espacio seguro para jugar, nos hace entender la sexualidad como algo bueno, como un juego, que es lo que es, en esencia.divertido y blandito, kawai es un juguete mega completo y al mismo tiempo super diferente de todo lo que has visto hasta el momento. la parte mas falica sera la que corresponderia al cuello y la cabeza de la llama, este tubo cilindrico esta hecho de silicona medica biocompatible y con una textura tipo foam, que mantiene ligeramente la huella que dejamos al ejercer presion con nuestros dedos. ademas de vibrar de 10 maneras diferentes, tiene el efecto percutor o una fuerza magnetica de choque automatico, es decir que se mueve de adelante hacia detras, como imitando la penetracion. este movimiento te dara mucho juego tanto para jugar internamente incidiendo directamente en los alrededores de tu punto g, tanto fuera para imitar a un petting rozando de arriba a abajo toda la zona externa de tu vulva.pero esto no acaba aqui, en la base de kawai, tienes un pequeño succionador, y que sea pequeño lo convierte en un gran localizador de puntos erogenos muy pequeños pero llenos de terminaciones nerviosas.","Fuerza magnética de choque automático + vibración + succiónMedidas: 34mm*135mmSalpicable100% silicona + (ABS)Cargador incluidoTotalmente recargable.9 patrones de vibración6 modos de succiónCómo se utiliza el vibrador y succionador KAWAIPese a que KAWAI es un vibrador succionador con triple función, te sorprenderás de su fácil e intuitivo uso y manejo. En la base encontrarás tres botones con los que podrás activar cada función y a su vez con los que podrás ir cambiando tanto de velocidad en la percusión como de intensidad en la vibración y en la succión.KAWAI es un juguete con mucha potencialidad de ser compartido, ya que tiene dos extremos que hacen diferentes cosas de manera simultánea. Las posturas podrán ser infinitas, lo único que tienes que hacer, es coger confianza con este pequeño y lanzarte a recorrer el desierto de las sensaciones. Todo es ponerse a fluir e improvisar con las múltiples posturas que podemos experimentar.No olvides acompañarlo con tu lubricante base de agua preferido, como Desliz!, y limpiarlo antes y después de cada uso con agua tibia y un jabón neutro, o un jabón bactericida como Limpín. Sécalo bien antes de guardarlo y mantenlo alejado de otros juguetes, por ejemplo en una de nuestras bolsas de satén. ",https://www.amantis.net/kawai-vibrador-esponjoso-con-succionador/,False,False,False,False,False,False,True,False
69,AVATAR SMAUG,pene de dragón de silicona xl,"¿listos para una aventura epica en tu habitacion? llego el momento de descubrir el avatar smaug, el ultimo grito de nuestra coleccion avatar en amantis. ojo no es un juguete cualquiera; es una invitacion a explorar el lado mas salvaje y mistico del placer. olvidate de la monotonia y subete a una experiencia unica, donde la fantasia se encuentra con el goce mas intenso."," Clave del AVATAR SMAUG:Dimensiones Perfectas: Con 225 mm de largo y 50 mm de grosor, el AVATAR SMAUG es un poderoso dildo ideal para noches llenas de pasión y exploración. Ojo, su tamaño (también) impone.Silicona que Enamora: Suave, flexible y amigable con tu cuerpo. Hecho de silicona líquida de primera, el AVATAR SMAUG promete caricias llenas de placer y una comodidad inigualable.Ventosa para Juegos Diversos: ¿Te va el juego en solitario o prefieres la acción en pareja? Con su ventosa fuerte, el AVATAR SMAUG se pega a superficies lisas y se ajusta a tu arnés de confianza para experiencias manos libres o compartidas.Un Diseño que Incita: Dale un giro a tus encuentros con su diseño inspirado en los dragones más legendarios. Feroz en apariencia, pero gentil en el tacto, el AVATAR SMAUG está listo para llevarte a volar alto en el mundo del placer.Tip Pro: Para disfrutar al máximo de tu AVATAR SMAUG, no olvides el lubricante Desliz agua. Esta es la pareja perfecta para asegurar un viaje suave y extremadamente placentero.¿Por Qué AVATAR SMAUG? Porque la vida es demasiado corta para no aventurarse en el mundo del placer. El AVATAR SMAUG no solo te ofrece momentos de éxtasis; te invita a liberar tus fantasías más profundas. En Amantis, queremos que cada experiencia sea única, y con SMAUG, garantizamos un viaje sin retorno al corazón del deleite.Sé Parte del Mundo AVATAR de Amantis: La colección AVATAR es para los valientes, para aquellos que buscan más que placer; buscan historias, aventuras, sensaciones nuevas. Con el AVATAR SMAUG, estás a punto de embarcarte en la más apasionante de las travesías. ¿Te atreves?AVATAR SMAUG no es solo un encuentro, es una odisea de placer. Prepárate para desatar tus deseos más salvajes y sumérgete en la leyenda. ¡La aventura espera! ",https://www.amantis.net/avatar-smaug-dildo-de-fantasia-draconiana/,False,False,False,False,False,False,True,False
71,DEEP CLEAN,ducha anal enroscable,"nunca fue tan facil tener una limpieza anal en profundidad.es tan facil como desenroscar el mango de la ducha y volver a enroscar tu nueva ducha anal ideal para lavar. para lavar, o para juguetear un rato por cualquier recoveco de tu anatomia. si el objetivo es la limpieza, necesitaras saber que este tubo mide 15 cm, por lo que podras asear la cuestion a fondo. en su boquilla, redondeada para que sea muy facil introducirla, 7 orificios dejan salir el agua a raudales: lavativa y cosquillas todo en uno.para facilitar entradas y alegrar juegos, no te olvides: el lubricante anal sera tu compañia ideal.y cuando acabes la sesion con la ducha anal black mont, lavala con jabon bactericida y agua y dejala secar a la intemperie. si eres de lxs que les gusta todo limpito y a punto, podras esterilizar el complemento muy facilmente: insertalo en agua hirviendo durante 5 minutos y tendras el apendice como nuevo.recuerda: estar limpio antes y despues de una sesion puede ser todo un placer. pruebalo. sera una experiencia convertida en patron de vida ;)",Largo: 15 cm. Material: 100% ABS. Libre de pfalafatos y látex. ,https://www.amantis.net/deep-clean-ducha-anal-enroscable/,True,True,False,False,False,False,True,False
72,JOYSTICK,dildo minimalista de silicona,"en amantis tenemos una amplia variedad de dildos sin motor, de todos los colores y tamaños, teniendo en cuenta orientaciones, necesidades, cuerpos y todo tipo de fantasias. joystick es un modelo de dildo de tamaños minimalistas, no tiene vibracion y es de una textura suave y de una envergadura semi-rigida. es completamente recto y tiene un tope de seguridad que nos permitira usarlo para sexo anal, sobre todo inciacion, asi como para pegarlo en cualquier superficie no porosa y jugar con el de mil maneras diferentes. podras elegir entre tres tamaños diferentes xs, s y m asi como colores naranja, fucsia y negro. su material, 100% silicona medica, es consistente pero suave. si nunca has probado la silicona te sorprendera y si ya la has gozado, sabes por que es el mejor material de tus dildos favoritos.su ventosa tambien permite usar joystick con un arnes de anillas, te invitamos a que curiosees todos los arneses amanticos que tenemos y te hagas con el que mas te guste. algunos de ellos tienen anillas de diferentes tamaños de manera que se adapten a todo tipo de tamaño de dildos, incluso a los mas pequeños, como es el caso de joystick. elegir el arnes adecuado, sobre todo teniendo en cuenta el tamaño de la anilla o del agujero del arnes, es importante ya que fijaremos el dildo y tendremos mas control sobre el sin necesidad de usar las manos. el hecho de que sea tan pequeño es ideal para algunas situaciones, una de ellas seria iniciacion anal. para inciarnos en el sexo anal, lo ideal es empezar con dildos de un tamaño por debajo de la media de lo que mide el diametro de un pene de tamaño medio. tambien para personas que sufren dolor en la penetracion vaginal, es muy recomendable que usen dildos de tamaños que no fuercen su cuerpo e incluso sustituirlos un tiempo hasta que consigamos la dilatacion vaginal necesaria.","Dildo minimalistaTamaños:XS: largo 9,6cm ancho 2,1cm - ventosa 5cmS: largo 10,9cm ancho 2,5cm - ventosa 5,7cmM: largo 12,2cm ancho 2,9cm - ventosa 6,6cmCompletamente sumergible.Ventosa de sujeción.Compatible con arneses de anilla.Color: naranja, fucsia y negro¿Cómo se utiliza el dildo minimalista JOYSTICK?Los dildos con tope de seguridad nos ofrecen muchas posibilidades a la hora de usarlos.Te sugerimos que comiences explorando todas tus zonas erógenas para poder activar el circuito de la excitación.Con la parte del dildo puedes empezar haciendo círculos en la entrada de tu vagina o ano para que aumente progresiva y lentamente tu deseo. Usa tu cuerpo como guía para entender que la penetración es más disfrutable si no la hacemos de golpe y dejamos que nuestro cuerpo nos pida más y más.Si como pareja heterosexual os estáis iniciando en el pegging, es decir, el intercambio de rol o sexo anal a la inversa, es decir la práctica en dónde la mujer penetra al hombre, es ideal para empezar.Te recomendamos siempre usar uno de nuestros lubricantes a base de agua como Desliz! para favorecer la penetración y aumentar el placer. También existen lubricantes específicos como Bacanal para sexo anal que tienen propiedades de de larga duración (ya que el ano no lubrica de manera natural) y aloe vera para mejorar la elasticidad de la piel y asi la dilatación,No olvides limpiar antes y después de usarlo con agua tibia y un jabón neutro, o un jabón bactericida como Limpín. Sécalo bien antes de guardarlo y mantenlo alejado de otros juguetes, por ejemplo en una de nuestras bolsas de satén. ",https://www.amantis.net/joystick-dildo-minimalista-silicona/,False,True,True,True,False,True,True,False
74,GOTA_SOFT Medium,plug anal con brillante,"gota-suave medium es el hermano mayor del gota-soft lagrima mini , es un plug-anal decorado en su base con un efecto brillante (extraible para su limpieza) de lo mas chic. esta realizado en suavisima silicona higienica de una sola pieza, que ofrece una original y excitante forma de gota de lluvia pensada para ofrecerte mucha intensidad de sensaciones con muy poco tamaño. este plug-anal gota-suave mide 7,5cm de largo operativo, pero su atrevida forma apuntada permite gozar sus comedidos 3,5cm de ancho maximo tomandote con calma su insercion, gozando su rapido ensanchamiento con suaves movimientos y/o dejandolo insertado en tu agujerito oscuro sin apenas dilatacion, puesto que la parte vertical de su base mide tan solo 1,3cm. de ancho. y si decides dejar esta gota suave dentro de tu culete para centrarte en otras sensaciones intensificadas por su presencia, tu ano quedara oculto tras la joyita que remata su base… para ofrecer otras vistas a los ojos que tu elijas, mientras te abandonas a esos placeres intimos tan tuyos... gota-suave solo quiere que lo lubriques generosamente con tu lubricante a base de agua preferido y que lo uses como mas gustito te de a ti, a tu amorcito… o a los dos a la vez (si lo pedis por duplicado, claro). ¿ya sabes en que color lo prefieres? pequeño y suave por fuera, pero contundente en el juego y con un toque chic que no pasa desapercibido.¿te lo aplicas… o lo aplicas?","Longitud operativa total: 7,5cmLongitud de “la gota”: 5cmAncho máximo: 3,5cm, ancho soporte de la base: 1,3cmRealizado en Silicona higiénicaDecoración extraíble en la base con forma de brillante en plástico rígido y de color aleatorioLubricar siempre con bases de Agua Disponible en colores Fuxia, morado, rojo y negro ",https://www.amantis.net/gota-soft-medium-plug-anal-brillante/,True,False,False,False,False,False,True,False
75,POP_PLUG,chupete anal de punta fina,"juega con tu lado oscuro tranquilamente, estos aplicadores anales te ayudaran en el proceso de dilatacion, sea cual sea tu experiencia en esta materia. tienes tres tamaños, escoge el que quieras o llevate los 3 si te pica la curiosidad, son de amantis ;). fabricados en silicona, sin olores y muy blanditos estos preciosos aplicadores anales te ayudaran en el proceso de dilatacion. lubricalo bien, introducelo muy lentamente, girandolo sobre si mismo e introduciendo poco a poco cada vez mas profundo, notaras que sus suaves formas se adaptan a tu cuerpo a la perfeccion hasta quedar en el totalmente insertado, dejando a la vista la anilla. con la anilla en tu mano, o en la de tu acompañante, disfruta de giros o movimientos y tirando de ella podras extraer el plug con facilidad. te recomendamos que uses los plugs aumentando de tamaño progresivamente, como herramientas de ayuda en el proceso de dilatacion, sobre todo si estas pensando en pasar a labores de prospeccion mas severas. imagina el impacto visual de este plug anal una vez este completamente insertado… calmara tu cuerpo y excitara tremendamente a tu acompañante. ya sabes como es amantis, cuando haces pop ya no hay stop.","Grande: longitud sin anilla 11,5 cm, diámetro máximo 5,5 Mediano: longitud sin anilla 9 cm, diámetro máximo 3,7 Pequeño: longitud sin anilla 7 cm, diámetro máximo 2,8 Fabricado en silicona sin olores ni alergias Base ancha para mayor seguridad Disponible en color negro o rosa ",https://www.amantis.net/pop-plug-chupete-anal-punta-fina/,False,True,False,False,False,True,True,False
76,ANETTO,plug y anilla black line,"¿creias que era imposible unir en un solo producto dos funciones completamente diferentes a la par que compatibles? pues amantis, con su linea black line, lo ha vuelto a hacer, ofreciendo una anilla con plug anal (o un plug anal con anilla, ya que en este caso el orden de los factores no altera el orgasmo) que hara las delicias de los mas exigentes.este plug-anilla esta hecho de una suave y sedosa silicona 100% medica, realmente agradable al tacto, y con la elasticidad suficiente para adaptarse a todas las formas y tamaños. y como hemos dicho, con este elegante juguete tienes un “dos en uno”, dos funciones que por separado son verdaderamente utiles, pero que unidas son una autentica explosion. por un lado con la anilla conseguiras mantener erecciones mas potentes y duraderas, a la vez que tendras un mayor control eyaculatorio. y por otro lado esta la parte del dildo, que como si de un perfecto y gran pulgar se tratara, este sedoso plug presionara y estimulara tu prostata de una manera precisa, constante y delicada, llevandote directamente al paraiso de los orgasmos.este plug, con su funcional diseño, ancho en su zona superior y mas fino en la inferior, se acopla perfectamente a tu cuerpo, y junto con la anilla puesta alrededor de tu pene y testiculos se crea, gracias a su elastica tension, una sujecion realmente eficaz, quedando este maravilloso juguete perfectamente fijado. usa tu imaginacion para sacarle un maximo partido a tu nuevo aliado de experiencias amanticas, abraza solo el pene o penetra a tu pareja con el dildo, solo tu, tu pareja y este precioso plug anilla sabran a que dedicais el tiempo libre. para una perfecta experiencia anal te aconsejamos que, ademas de tomarte el tiempo necesario para relajar el esfinter, utilices uno de nuestros lubricantes anales con base agua para facilitar la penetracion, y para su conservacion lo laves con agua tibia y jabon neutro y posteriormente lo esterilices con limpin jabon bactericida.de nuevo lo imposible a vuestro alcance gracias a amantis black line, un dos en uno que ira como “anilla al dedo” tanto para experimentados como principiantes.","· Material: 100% silicona suave y flexible.· Diámetro de la anilla: 4 – 4,5 cm· Longitud del plug: 10 cm - Longitud insertable: 8,5 cm· Diámetro del plug: 3,5 – 4 cm en su parte más ancha.· Color: negro ",https://www.amantis.net/anetto-plug-anilla-black-line/,False,True,False,True,False,True,True,False
77,Perfect_Pelvic: Kit de bolas chinas UNO/DUO con peso ajustable,,"¿por que elegir el kit perfect-pelvic?🌼 personalizacion maximacon bandas conectoras simples y dobles, y esferas de 30 y 40 gramos, este kit se adapta a ti, no al reves.💪 adaptabilidad totalescala la intensidad y el tiempo de tu ejercicio pelvico como nunca antes. ideal para todos los niveles, desde principiantes hasta expertas.✨ comodidad y higienecada componente esta fabricado con silicona 100% higienica, garantizando un uso seguro y placentero.los beneficios de un suelo pelvico tonificado✨ experiencias orgasmicas mas intensas.🌷 mayor elasticidad y sensibilidad.💦 prevencion de perdidas leves de orina.🌸 menos molestias lumbares.flexibilidad en tu rutinapara principiantes: usa la banda conectora simple con una esfera de 30 gramos para empezar suave.para niveles medios y avanzados: combina dos esferas con la banda conectora doble y experimenta con diferentes combinaciones de peso.contenido del kit🌼 1 banda conectora simple🌸 1 banda conectora doble🌸 2 esferas de 30gr🌹 2 esferas de 40gr💼 estuche rigido para transporte y conservacion📖 guia de uso y mantenimiento💡 usa lubricantes a base de agua para una mejor experienciaespecificaciones tecnicasdimensiones y peso: consulta las medidas en la descripcionmaterial: silicona 100% higienicacombinaciones de peso: desde 30 gramos hasta 80 gramos¿a que esperas para empoderarte?con perfect-pelvic, ejercitar tu suelo pelvico se convierte en una experiencia personalizada y efectiva.","Medidas:- Banda conectora Simple <> Longitud total: 12,5cm. en reposo <> Diámetro externo celda circular: 3,5cm. - Banda conectora Doble <> Longitud total: 16cm. en reposo <> Diámetro externo celda circular: 3,5cm. - Esferas 30gr <> Diámetro: 3cm.- Esferas 40gr <> Diámetro: 3cm. ",https://www.amantis.net/perfect-pelvic-kit-bolas-chinas-uno-duo-peso-ajustable/,False,False,False,False,False,False,True,False
78,SQUISHI MARBLE BALLS,bolas blanditas y silenciosas con mando,"¿sabes el placer que da apretar con las manos cosas muy blanditas, suaves y calentitas? pues a tu vagina le va a gustar igual y ademas ¡se entrenara haciendolo!las squishi balls son una bolas chinas blanditas y gustosas como una nube de azucar, solo con tenerlas en la mano tendras ganas de apretarlas, morderlas, disfrutarlas.pero espera un poco… es que su vibracion ronronea silenciosa pero potente y te piden entrar y masajear, salir y disfrutar y vuelta a empezar. disfrutalas en la soledad de casa o regala el mando al vecinito y disfruta de la espontaneidad del momento.para ayudarte en el arranque, usa un poco de lubricante y acaricia los labios unas cuantas veces antes de introducirlas en tu interior. su suave y deliciosa silicona medica no solo vibra en 9 patrones combinados en su primera bola, su segunda bola contiene una pesada bolita en su interior que con un minimo movimiento natural de tu cuerpo estimula tu interior sin necesidad de activar la vibracion, oh my god! ya sabes unas gotitas de lubricante y a disfrutar de todos los beneficios de la practica.","Bolas chinas a distanciaMaterial: silicona de grado médicoMedidas: Largo total 17 cms (insertables 8 cm); ancho 3,7 cmPeso: 55 gRecargable (incluye cable USB)Rango de acción: 5-10 metrosVibración: 9 patrones de vibración y función masaje por bola interiorIPX7· Sumergible 100%Color: rosa o púrpura ",https://www.amantis.net/squishi-marble-balls-bolas-blanditas-silenciosas-mando/,True,False,False,False,False,False,True,False
79,GLÖBE Esfera inflable vaginal,,"experta en adaptarse completamente a ti, la esfera de placer se hinchara y se movera, hasta llevarte a las mismisimas estrellas. esta esfera de placer no es lo que aparenta, ya que esconde maravillosos secretos… su material flexible te permitira inflar la esfera tanto como tu desees, preparandote para los juegos de dilatacion mas avanzados. aunque tambien puedes hincharla solo un poco, permitiendo que su bola interna metalica se mueva dentro de ti, y asi sentir como te hace estremecer con cada movimiento. por si fuera poco, puedes desconectar la perita de bombeo, tirando suavemente de la parte metalizada del cable de union, para poder llevar la esfera de placer dentro de ti en los paseos mas juguetones. nunca antes la antelacion habia sido tan placentera…acciona la perita de bombeo para inflarla tanto como prefieras. podras vaciar el aire en cualquier momento, desenroscando la valvula de vacio.manten la “cola” de la esfera siempre fuera de la vagina, para facilitar la expulsion del aire.manten esta esfera de placer siempre a punto, limpiandola antes y despues de cada uso, con agua tibia y jabon bactericida, como el limpin. maximiza la experiencia con un lubricante que te ayude a dilatar en profundidad, como el bacanal forte.","Longitud total: 81 cm.Longitud de la bola desinflada: 4.5 cm.Longitud de la bola con la cola: 21.5 cm.Diámetro de la bola desinflada: 3.2 cm.Diámetro máximo inflada: 10,5 cm.Longitud máxima inflada: 11 cm.Diámetro de la cola: 1.9 cm.Material: Silicona y metal (en la bola interior).Color: Negro ",https://www.amantis.net/globe-esfera-inflable-vaginal/,True,False,False,False,False,False,True,False
80,OVVO,kit de ejercicios kegel deluxe,"porque quiero un suelo pelvico entrenado, bien musculado, saludable y preparado para el placer...ovvo es un kit de bolas en forma de huevito anatomico estan diseñadas en silicona premium, libre de pfalafatos. el kit se compone de 6 huevos de diferentes pesos, muy confortables, de textura suave, sin poros, y muy faciles de lavar. son huevos tecnicamente perfectos, sin aperturas, estrias o rugosidades que puedan molestar o acumular suciedad. fueron diseñados y son recomendados por medicos.¿como debes usarlas?puedes ejercitar tu zona pelvica introduciendo los diferentes huevos, de forma activa, haciendo un uso consciente y por ejemplo caminando con ovvo 15 minutos al dia. a medida que controles el huevo, no te resulte molesto y lo lleves ligeramente, puedes ir aumentando de peso.tambien puedes realizar gimnasia activa, con un huevo puesto, y realizar ejercicios de kegel. igual que antes, a medida que avances y mejores en tus ejercicios, puedes ir introduciendote un huevo de mas peso.si te animas a llevarte este set, te aseguramos buenisimos resultados: usandolo 15 minutos al dia, en solo pocas semanas notaras la diferencia en tu suelo pelvico; en 1, 2 meses, tendras unos musculos vaginales mas fuertes y resistentes y mucho mas control de la orina. ¡recomendado a todo tipo de mujeres! desde recien estrenadas mamas a aquellas mujeres maduras que llegaron a la menopausia.",":Material: Silicona médica.Medidas: 161mm por 28mm, la unidadPeso: 50, 65, 80, 95, 110 y 130 gramos ",https://www.amantis.net/ovvo-kit-ejercicios-kegel-deluxe/,False,False,False,True,False,False,True,False
