ID,PRODUCT,SLOGAN,DESCRIPTION,CHARACTERISTICS,LISTA_URL,amenities,anal,BDSM,femenino,masculino,juguetes,lenceria,muebles
30,TÁNDEM: Revoluciona el Placer en Pareja,,"descubre tandem, el innovador juguete sexual diseñado por amantis para elevar la experiencia coital a niveles nunca antes imaginados. perfecto para parejas que buscan explorar juntas el universo del placer, tandem es la promesa de un viaje orgasmico sin precedentes, sin necesidad de correas ni arneses complicados.diseño y funcionalidad unificados en placer tandem se distingue por su sorprendente flexibilidad y su capacidad para mantener una firme sujecion, permitiendo una penetracion profunda y estimulante mientras acaricia el clitoris y estimula la vagina simultaneamente. su diseño ergonomico asegura un placer mutuo, fundiendose en un ritmo de extasis compartido."," Destacadas:Material Premium: Fabricado en una sola pieza de silicona higiénica aterciopelada, garantiza una experiencia segura y placentera.Diseño Ergonómico: Adaptado al cuerpo femenino, con una forma de riñón estriada internamente para una mayor estimulación del Punto-G.Estimulación Clitoriana y Punto-G: Cuenta con un abultamiento en forma de ola para una completa estimulación clitoriana y un diseño que favorece la presión sobre el Punto-G.Versatilidad: Ideal para parejas de chicas y heterosexuales, con una longitud operativa de 15,5cm y un diseño que promete intensificar las sensaciones para ambos.Tecnología Vibratoria para el Doble de Placer Incorpora un espacio interno diseñado para una bala vibradora (incluida) con 10 patrones de vibración distintos, ampliando las posibilidades de placer tanto interna como externamente. Esta funcionalidad añade una dimensión vibrante a cada encuentro, prometiendo llevar las sensaciones a nuevos horizontes.Especificaciones Técnicas:Peso: 384gr.Uso recomendado con lubricante a base de agua.Bala vibradora con 10 patrones de vibración, funciona con 1 pila AAA (incluida).Medidas:Dildo: Longitud operativa aproximada de 15,5cm, ancho medio 3cm, ancho máximo 3,5cm.Segmento Acoplable al Cuerpo: Longitud operativa aproximada de 9cm, ancho máximo 4cm.Experiencia Compartida, Placer Duplicado TÁNDEM es más que un juguete sexual; es una invitación a explorar el placer en pareja de una forma completamente nueva. Ya sea para profundizar la conexión íntima o para aventurarse en nuevas experiencias sensoriales, TÁNDEM está listo para hacer feliz a todas las parejas, abriendo puertas a exploraciones sin fin.¿Listos para llevar vuestro placer en pareja al siguiente nivel? TÁNDEM os espera. Ver características y medidas· Realizado en una sola pieza 100% silicona higiénica. · 384gr. de peso. · Lubricar siempre con fórmulas a base de agua. · Espacio interno para bala vibradora. · Bala vibradora 10 patrones-vibración (incluida) realizada en ABS. Funciona con 1 pila AAA.Medidas Dildo: · Longitud operativa: 15,5cm (aprox) · Ancho medio: 3cm (aprox) · Ancho máximo: 3,5cm (aprox)Medidas Segmento acoplable al cuerpo: · Longitud operativa: 9cm (aprox.) · Ancho máximo: 4cm (aprox.) ",https://www.amantis.net/tandem-dildo-arnes-100-silicona/,False,False,False,True,False,False,True,False
31,MINOU,minino vibrador con mando a distancia,"si quieres descubrir el enorme placer de compartir tu vida con un felino, hazle sitio a este lindo gatito vibrador con mando a distancia.minou esta fabricado en suave silicona de grado medico y sabra encontrar facilmente un sitio en tu interior, pues es especialmente habil adaptandose a todo tipo de cuerpos, y con sus nueve patrones de vibracion te hara maullar de placer.como buen felino es silencioso, curioso y le encanta darte mimos donde mas te gusta. sin embargo, tiene una caracteristica que lo hacen un gato todavia mas especial, a minou le encanta jugar contigo... ¡dentro del agua!asi que activa a tu nueva mascota e introducelo dentro de la vagina con ayuda de un lubricante de base acuosa como desliz!  y dirige sus ronroneos gracias a su mando a distancia. minou es muy facil de cuidar, pero de vez en cuando le gusta salir de paseo contigo y hacer de esos paseos juntos una experiencia de lo mas placentera.y es que, como dijo charles dickens, ¡que mejor regalo que el amor de un gato!.","Contiene: vibrador + mando a distancia + cable USB + instrucciones vibrador (16,3cm —8,7cm insertables— x 3,6cm) + mando (6,2cm x 3,7cm) Materiales: silicona de grado médico + plástico ABS (acrilonitrilo butadieno estireno) de carga: mediante cable USB (incluido) Supergible IPX7 Color: rosa palo o púrpura Recomendaciones de uso, limpieza y almacenaje: Uso: utilizar un lubricante a base de agua (nuestra recomendación: Desliz!) Limpieza: limpiador antibacteriano Limpin (en su defecto: agua y jabón neutro) Almacenaje: en su propia caja o en una bolsa individual (bolsas amantis), pero siempre separado de otros juguetes. ",https://www.amantis.net/minou-minino-vibrador-mando-distancia/,True,False,False,False,False,True,True,False
32,VOYAGE,tu vibrador a pilas de amantis,"que el fisico no es lo importante no es algo que le puedan decir a nuestro querido voyage. en este caso si lo es, y mucho, porque todo su cuerpo esta pensado para darte el maximo placer.toda la anatomia de este vibrador esta creada para estimularte; sus 9,5 cm de penetracion son un regalo para los sentidos interiores y la deliciosa curva de su punta no tiene otra razon que masajear tu punto g para hacerte estallar de gozo.voyage es el compañero de juegos ideal. su cuerpo de silicona de grado medico es tan, tan suave que te costara dejar de acariciarlo, y su potencia y flexibilidad te permitiran encontrar en el un compañero a la altura de las expectativas.con solo un boton podras controlar sus 9 modos de vibracion, y como voyage no necesita que lo cargues porque siempre esta con las pilas puestas, se convierte en un juguete super comodo de manejar que te aportara muchisimas horas de disfrute.asi que, si quieres un compañero de fiesta que te asegure que la noche acabara por todo lo alto, voyage promete no defraudarte.",Material: silicona de grado médico y mando de ABSVibración: 9 modosMedidas: largo 18 cm (9.5 cm penetrables); diámetro 4 cmSalpicable (IPX4)Color: fucsia o púrpura ,https://www.amantis.net/voyage-tu-vibrador-a-pilas-de-amantis/,False,False,False,False,False,True,True,False
33,PUMA,estimulador prostático preciso y manos_libres,"el estimulador prostatico puma de amantis te invita a explorar los rincones mas virgenes de tu sexualidad con la agilidad y astucia de un felino. ideal tanto para principiantes como para conocedores, este ""orgasmador prostatico"" es tu entrada a nuevas dimensiones del placer masculino.con una minima dilatacion requerida (solo 2cm una vez insertado), puma se destaca por su flexibilidad y su diseño innovador. el bloque externo-perineal, junto con las suaves lineas intensificadoras, proporciona una estimulacion doble, tanto en el esfinter anal como en el perineo, potenciando la experiencia en el punto p.hecho de silicona medica 100%, puma es sumergible, suave al tacto y viene con un mando a distancia para un manejo mas comodo y divertido, ya sea en solitario o en pareja.los dos motores sincronizados del puma y sus 9 patrones de vibracion (incluyendo vibraciones continuas, pulsaciones y patrones combinados) aseguran una experiencia intensa y variada. su diseño ergonomico, con 9cm insertables y una curvatura perfecta, te garantiza el contacto directo con tu punto p.ademas, cuenta con un saliente tipo lengüeta en el bloque perineal para ajustar la angulacion durante el juego, maximizando el placer.","Tipo: Plug anal con vibración y control remotoMaterial: Silicona suave y aterciopeladaMedidas: Largo total 11.5 cm (9.7 cm insertables), base 11.7 cm, diámetro 3 cmVibración: 9 modos variadosResistencia al agua: Sumergible IPX7 (mando no sumergible)Recarga: Cable USB (incluido). Tiempo de carga 1.5 horas, uso continuo 0.5 horasMando a distancia: Funciona con una pila CR2032 (incluida)Color: Negro con detalles en rojoCuidados: Usar con lubricante a base de agua. Limpieza con agua tibia y jabón neutro o bactericida. Guardar separado y fuera de la luz solar directa.Limpieza y Conservación: Para una experiencia óptima, utiliza Desliz! Agua. Limpia tu PUMA antes y después de cada uso con agua tibia y jabón neutro o Limpín, y guárdalo en una bolsa de satén alejado de otros juguetes. ",https://www.amantis.net/puma-estimulador-prostatico-potente/,False,True,False,False,False,True,True,False
34,SuctionMaster,poderoso desarrollador de pene automático,"el suctionmaster es un dispositivo revolucionario que combina la funcionalidad de un desarrollador de pene con el placer de una capsula de masturbacion. utilizando una tecnologia de succion avanzada, esta diseñado para hombres que desean mejorar su tamaño y disfrutar de una experiencia placentera y efectiva."," Destacadas:Bomba de Succión: Tecnología de vanguardia para el desarrollo efectivo del pene.Manga Masturbadora Automática: Con una manga suave de color carne para una experiencia agradable.Modos de Vibración: 9 modos para una experiencia personalizable.Modos de Succión: 4 modos intermitentes y 1 modo continuo, para diversas intensidades.Recargable: Fácil de cargar, eliminando la necesidad de baterías externas.Medidas: Longitud de 31.50 cm y diámetro máximo de 8.8 cm. Manga masturbadora de 16.5 cm de longitud y 2.6 cm de diámetro interior.Material: Construido con ABS y TPE para durabilidad y seguridad.Beneficios del Desarrollador:Aumento de Tamaño: Ayuda en el desarrollo y aumento del tamaño del pene.Efectivo y Seguro: Combinación de succión y vibración para resultados efectivos y seguros.Experiencia de Usuario:El SuctionMaster es ideal para aquellos que buscan mejorar su virilidad y disfrutar de una experiencia de placer. Su diseño ergonómico y fácil manejo asegura una experiencia cómoda y efectiva.Instrucciones de Uso y Cuidado:Cargar completamente antes del primer uso.Usar con lubricante a base de agua para una experiencia óptima.Limpiar con agua y jabón neutro después de cada uso.Leer y seguir las instrucciones para un uso seguro y correcto.Advertencias de Seguridad:Liberación de Presión: En caso de sentir una presión elevada, simplemente gira la cápsula para separar la base. Esto liberará inmediatamente la presión, permitiendo un uso seguro y controlado.Suspende su uso si sientes cualquier molestia. Utilizalo progresivamente.Antes de probarlo con el pene, prueba con otra parte de tu cuerpo para sentir la presión y aprender a manejarlo.El producto se debe usar con el pene en erección.Suction Master es un producto con una gran potencia de succión, por favor asegurate de usarlo correctamente.Adquiere tu SuctionMaster:Descubre la combinación perfecta de desarrollo y placer con el SuctionMaster, un dispositivo innovador que redefine la experiencia masculina. ",https://www.amantis.net/suctionmaster-desarrollador-de-pene-automatico/,False,False,False,False,True,False,False,False
36,MURMURE,elegante succionador de ondas by amantis,"la fiebre de los estimuladores por ondas y succionadores esta dando mucho que hablar. ya sea porque estimula todo el clitoris (incluyendo la parte interna) o porque permite jugar con el resto de nuestro cuerpo intensificando el placer, estos juguetes estan en boca (y clitoris) ¡de todo el mundo!murmure es nuestro diseño mas elegante, para que puedas disfrutar de sus 10 diferentes tipos de ondas sin sacrificar tu gusto por las lineas suaves y amables que te transportan a mundos de placer.puedes usar nuestro murmure donde quieras, porque ademas de ser muy silencioso es sumergible, para que te acompañe en la cama o en relajantes baños de espuma.¿ya le has hecho un hueco en tu mesilla de noche?","·       Succionador de clítoris por ondas SAUGEN-MURMURE ·       Material: ABS + boquilla de silicona de grado médico ·       Medidas: 15.8 cm de largo / 4.5 cm de ancho / 2 cm de diámetro en su boquila ·       10 modos de succión ·       Recargable (cable USB incluido) ·       Sumergible IPX7 Limpieza y conservación: Utiliza tu lubricante con base de agua favorito para cualquier tipo de juego sexual y obtener así, la mejor experiencia. No olvides lavar siempre tus juguetes después de cada uso, con un limpiador específico, como nuestro spray limpiador Limpín. Te recomendamos mantener los juguetes separados entre sí, en un lugar seguro y seco. Puedes utilizar nuestras bolsas de terciopelo en diferentes tamaños. ",https://www.amantis.net/murmure-elegante-succionador-ondas-by-amantis/,False,False,False,True,False,True,True,False
37,VÏVVE,masturbador masculino succionador y vibrador,"os traemos un masturbador masculino de lo mas completo, encontraras en vïvve todo lo que andabas buscando reunido en un solo juguete para penes.vïvve es una manga masturbadora transparente con diferentes estimulaciones internas, de una textura muy blandita y en la que veras que con un buen lubricante encontraras mucha jugosidad. las diferentes protuberancias masajeadoras con estructuras estimulantes te haran experimentar sensaciones con las que se te quedaran los ojos en blanco. la textura es aterciopelada y suave parecida a la piel real, algo que nos ayudara a tener un mayor control eyaculatorio al simular un tacto parecido al real.la manga masturbadora se encuentra dentro de un tubo que nos regala otro tipo de estimulaciones extra; vibracion y succion. en la base del tubo encontramos una bala vibradora cuyas 9 intensidades vibratorias podremos sentir a lo largo de toda la manga. ademas de vibracion, la sensacion de succion en el pene es muy placentera, y con tan solo apretar uno de los botones el motor aspirara el aire que queda en tubo haciendo que manga apriete el tronco del pene.vïvve cuenta con un asistente postural, es decir, un accesorio con ventosa y diferentes tipos de ajustes para elegir el angulo que queramos. al tener ventosas, vïvve nos servira para poder utilizar este juguete sin necesidad de utilizar las manos. esto sera especialmente util para personas con diversidad funcional o movilidad reducida. tambien el hecho de no usar las manos y tener que implicar otras partes del cuerpo hara que tengamos sensaciones mas intensas fisicamente y similares a lo que sentimos en una relacion sexual que implica a otra persona.una gran novedad es que vïvve ofrece una simulacion auditiva para una mayor inmersion intensificando asi nuestras sensaciones masturbatorias y alimentando nuestra imaginacion. tiene un conector de audio analogico en donde podras conectar unos auriculares, que por cierto, ¡vienen incluidos!ten en cuenta que la anchura maxima interior de este modelo es de 4cm, si tu pene es ma ancho debes buscar otro modelo.","Medidas:  31,5 cm x 8 cm x 24,1cmAnchura interior máxima 4cmMaterial: TPRColor: verde y rojoCómo se usa el masturbador masculino succionador y vibrador VÏVVEPrimero has de retirar la tapa blanca que está en la parte superior del tubo. Verás que la manga transparente es extraible, por lo que este juguete se puede usar con tus propias manos apretando la propia funda o con el tubo y sus funciones asi como con el asistente postural.Te recomendamos que independientemente del uso que le des, es imprescindible aplicar en su interior un lubricante a base de agua como Desliz!. Aplica la cantidad que consideres necesaria tanto en la parte externa como en la interna.Puedes empezar de manera sútil masajeando tu glande con las diferentes texturas de la primera parte de la manga, alarga esta parte todo lo que puedas y cuando sientas excitación, y una vez conseguida la erección, introduce tu pene erecto en el agujero del masturbador. Después, ya dependerá de cómo te sientas, pero puedes alternar las sensaciones de succión y vibración o utilizarlas a la vez cuando ya estés a tope. Para activar la vibración aprieta 3 segundos seguidos el primer botón, y una pulsación corta para aumentar la intensidad. Te recomendamos que pruebes la función succión con otro miembro de cuerpo para acostumbrarte a las sensaciones.Puedes sujetarlo con tus manos o encajar el tubo en el asistente postural a través de una pequeña rosca giratoria. La ventosa puede ponerse en cualquier superficie lisa y el juguete se sujetará sin necesidad de que tu uses tus manos y opcionalmente podrás ayudarte de tu pelvis en el movimiento.El asistente postural tiene ventosa que se adhiere con la palanca que se encuentra encima: bajándola hará que la ventosa se quede fija. Con la rueda que está en el lateral encontrarás la manera de fijar le angulo que te venga bien según la postura que quieras encontrar.Si quieres potenciar las sensaciones te recomendamos nuestro calentador de mangas masturbadoras Templo o nuestro lubricante con efecto calor de Desliz! para aumentar sensaciones y tener un excelente control eyaculatorio. ",https://www.amantis.net/vivve-masturbador-masculino-succionador-vibrador/,True,False,False,False,True,True,True,False
39,WASHI,la ducha anal de amantis,"lo sabemos, el sexo anal es por muchisimas razones uno de los placeres de la vida mas grandes y ocultos, tanto si se disfruta a solas como en compañia. sin embargo para que vaya todo “suave como la seda” requiere de cierta preparacion... yaaa, lo sabemos… a veces da pereza, pero piensa en como lo vas a pasar despues… ¡merece la pena!  gracias a washi ducha anal, tu culito va a quedar reluciente y tu vas a sentirte con mas seguridad y confianza para alcanzar nuevas cotas de placer anal, con gusto y sin miedo a sorpresas inesperadas. su canula de aplicacion es semi-rigida pero muy suave y deslizante. simplemente llena el deposito con agüita templada, aplica unas gotas de lubricante, introduce la canula hasta el fondo, coge aire y... siente el agua dentro de tu cuerpo limpiandote en profundidad. veenga, ya paso, ya paso, secate esos lagrimones y empieza a disfrutar con total tranquilidad de tu nueva y flamante zona de juegos anales. con una sola aplicacion la ducha anal ha dejado tu lado oscuro brillante como una patena y ahora solo queda pasarlo bien. a disfrutar que te lo has ganado.","longitud total del producto 13.5cm longitud de la cánula: 5.5cm diámetro máximo de la cánula 0.7cmdepósito fabricado en PVC cánula fabricada en PE (plástico rígido sin ftalatos ni alergias, bueno con tu cuerpo) ",https://www.amantis.net/washi-la-ducha-anal-amantis-un-enema-muy-ameno/,True,True,False,False,False,False,True,False
41,EXPLORE PERFECT,posiblemente el dildo realista perfecto,"la nueva serie de penes explore de amantis te invita a descubrir diferentes sensaciones sin limites. dildos impactantes visualmente, realistas y con un tacto exquisito.perfect tiene unas proporciones que lo hacen ideal para cualquier persona. te guste lo que te guste o te apetezca lo que te apetezca, perfect no defrauda. no es muy grande ni muy pequeño y tiene el mismo tacto y flexibilidad que el resto de sus hermanos. es uno de los dildos realistas mas vendidos y se ha convertido en el preferido de muchas personas. cuando lo tengas en tus manos entenderas el porque, y es que cuesta resistirse a semejante tentacion. y ya veras como te esperan muchas horas de placer a su lado, porque una cosa te aseguramos, una vez que lo pruebes vas a querer repetir una y otra vez.su material manejable y su piel suave despertaran en ti todo tipo de fantasias, y gracias a su poderosa ventosa que se adhiere firmemente a cualquier superficie lisa, las posibilidades de juego son enormes. gozalo en la ducha, delante de un espejo, sobre la mesa de la cocina, usalo a solas, en compañia, usalo con tu arnes de anillas preferido, usalo mientras te observan o simplemente fantasea con el mientras estas en la oficina, porque explore perfect ha sido creado para darte placer.","Longitud total (sin contar ventosa) 17 cm; insertables 14,5 cmDiámetro 3,9 cm en glande; 4,2 cm en la baseFabricado en PVC sin olor y sin ftalatosUtiliza Lubricante de base de agua como Desliz de agua de amantis para un mejor resultado. ",https://www.amantis.net/explore-perfect-pene-realista-perfecto/,False,False,True,True,False,True,True,False
42,ANAL INSPIRAL,plug vibrador anal estriado,"pequeño. practico. vibrante. estriado. 4 adjetivos magnificos para conseguir placer anal seguro.llega a nuestras tiendas anal inspiral, un plug anal vibrador de silicona con un tamaño muy asequible, ideal para principiantes. unisex, de facil uso, se manipula a traves de su base bicornea y la vibracion se activa mediante el boton on/off de la cabeza de la bala vibradora. para encender y apagar la bala vibradora, solo deberas apretar durante un segundo el boton de encendido. ¡la bala! ¡un juguete dos en uno! anal inspiral tiene un secreto: su bala vibradora es extraible por lo que el juguete permite varias funcionalidades: usar el plug anal con vibracion; usar el plug anal sin vibracion apagando o extrayendo la bala; y usar la balita vibradora por separado para masajear otras partes del cuerpo... y si por lo que sea, la bala se deteriora, siempre podras remplazarla por otra y tener tu juguete como nuevo.y su tercera y ultima caracteristica importante son las estrias de su talle: insertar y extrar el plug en vagina o ano es placer asegurado. el roce con la piel hace florecer sensaciones unicas que un plug liso nunca te dara... ¿como usarlo?esta pensado para usar por atras en momentos intimos. pero ahi dejamos tu imaginacion para otros quehaceres, si lo deseas:¿sabes que esta muy de moda vestir plugs anales? pruebalo y llevatelo de compras o a tu cena romantica:)¿sabes que es completamente resistente al agua? en ducha, playa o piscina tambien sera muy molon.eso si, recuerda usarlo siempre con lubricante (que te ayudara a fluir mejor).","¿Cómo limpiarlo?Limpia el juguete bajo agua corriente, con un jabón antibacteriano.Sécalo con una toalla o un paño sin pelusa.Guárdalo en un lugar libre de polvo y separado de otros juguetes. Y si quieresCaracterísticas:Batería: 1 pila AAA para la bala vibradora (incluida)Plug en negro; bala plateada.Color:Silicona médica (plug) y ABS (bala).Material:6,8 cm de ancho en la base; 10.3 cm de alto; 3.7 cm de diámetro la parte más ancha del plug.Medidas: Peso: 90 gramos.çDado que el juguete está fabricado en silicona, recuerda no usarlo con lubricante de silicona (pues la silicona se come la silicona) y sí con lubricantes de base de agua. Si lo vas a usar analmente, recuerda que encontrarás lubricantes especiales anales. Ampliar tu colección, echa un vistazo a su hermano MAGIC. ",https://www.amantis.net/anal-inspiral-plug-vibrador-anal-estriado/,True,True,False,False,False,True,True,False
43,MONAMOUR,plug anal con brillante de corazón,"si te apetece adentrarte en el placer anal, pero ademas quieres hacerlo con buen gusto y elegancia, dale a tu vida sexual un toque de glamour con los nuevos monamour, plugs anales metalizados de amantis. lo tienen todo: un bonito diseño, un brillante con forma de corazon en diferentes colores y el peso adecuado –muy ligeros- para quienes se inician en el sexo anal.escoge tu tamaño ideal: pequeño, mediano o grande, el color que mas te guste y disponte a disfrutar. aplicale un poco de lubricante –te recomendamos nuestro gel bacanal o el desliz aloe vera-, pontelo con mucho cariño y un extra de excitacion y convierte tu culo en una autentica joya mientras disfrutas de las practicas sexuales que mas te gusten.cuando extraigas el plug habras conseguido una mayor dilatacion, ideal para que te penetren con mas facilidad –pero no olvidemos nunca el lubricante- y tu solo tengas que preocuparte de disfrutar. el sexo anal es maravilloso, simplemente hay que saber abordarlo como merece y con estos plugs, ademas, te sentiras sexy y poderos@.","· Realizados en Aluminio ultra-liso. · NO contienen níquel. · Decoración engarzada en la base con forma de corazón brillante en plástico rígido. · Color del brillante: transparente, fucsia o púrpuraModelo Pequeño: · Peso: 54 gr. · Longitud operativa total: 7cm · Longitud de “la gota”: 5 cm · Ancho máximo: (aprox) 2,7 cm · Ancho soporte de la base: (aprox) 3,2 cm.Modelo Mediano: · Peso: 92 gr. · Longitud operativa total: 8 cm · Longitud de “la gota”: 6 cm · Ancho máximo: (aprox) 3,5 cm · Ancho soporte de la base: (aprox) 3,4 cmModelo Grande: · Peso: 164 gr. · Longitud operativa total: 10 cm · Longitud de “la gota”: 7 cm · Ancho máximo: (aprox) 4,1 cm · Ancho soporte de la base: (aprox) 4,1 cm ",https://www.amantis.net/monamour-plug-brillante-corazon-tres-tamanos/,True,True,False,False,False,True,True,False
44,DORÉE PLUG,joya íntima,"sumergete en el lujo y la seduccion con doree, el complemento perfecto para quienes buscan explorar el placer con elegancia y sofisticacion. diseñado para el deleite y la comodidad, doree es mas que un plug anal; es una obra de arte que embellece tus momentos intimos, transformando cada experiencia en un ritual de placer.exclusividad en cada detalle: fabricado con la mas alta calidad de aleacion de aluminio, doree promete no solo durabilidad y seguridad, sino tambien una estetica impecable. su acabado metalico dorado, combinado con una base de corazon oscuro, invita a la contemplacion y al juego, elevando tus sentidos a un nivel de placer previamente inimaginable.dimensiones diseñadas para el placer: doree se presenta en tres tamaños meticulosamente diseñados para adaptarse a tus deseos y necesidades, garantizando una experiencia tanto comoda como extatica.tamaño s: maximo diametro de 2.8 cm, longitud de 7.0 cmtamaño m: maximo diametro de 3.4 cm, longitud de 8.0 cmtamaño l: maximo diametro de 4.0 cm, longitud de 9.0 cmcada tamaño esta pensado para proporcionar una sensacion unica, permitiendote elegir el ideal que se ajuste a tu busqueda de placer y exploracion.una joya en tu coleccion: la base en forma de corazon oscuro no es solo un detalle estetico; es un simbolo de la pasion y el misterio que encierra la intimidad. este diseño exclusivo no solo garantiza seguridad durante su uso, sino que tambien sirve como una declaracion de estilo y un recordatorio del cuidado y la atencion a los detalles que doree representa.por que elegir doree:material de alta calidad: aleacion de aluminio segura y duradera para una experiencia sin preocupaciones.diseño elegante: la combinacion del dorado con el corazon oscuro añade un toque de lujo a tus momentos intimos.versatilidad de tamaños: encuentra tu ajuste perfecto y explora el placer con confianza.seguridad y comodidad: diseñado para una insercion facil y un uso prolongado sin incomodidades.invitacion al placer: doree te invita a descubrir el lado mas lujoso y sensual de la intimidad. ya sea que estes explorando solo o compartiendo con un compañero, este plug anal es una promesa de momentos inolvidables, llenos de placer y sofisticacion.haz de doree una pieza central en tu coleccion de placeres intimos y eleva tus experiencias a un nuevo nivel de lujo y satisfaccion. descubre el arte del placer con doree: una joya diseñada para el deleite de los sentidos.",,https://www.amantis.net/doree-plug-joya-intima/,False,True,False,False,False,True,True,False
45,FOXTAIL,plug anal cola de zorro de 35cm,"deja volar la imaginacion y saca tu lado mas salvaje con foxtail.este excitante plug anal diseñado para ayudarte en procesos de dilatacion es toda una fantasia. con el te sentiras una fiera poderosa capaz de someter a sus victimas, o simplemente luciras majestuosa tu belleza. y es que esta suave cola de piel sintetica de 35 cm es ideal para hacer volar la imaginacion, y te permitira excitarte a solas (imaginate frente a un espejo moviendo la cola y recibiendo todo el placer que te mereces) o en compañia (aqui poco hace falta decir, no creo que haya amante capaz de resistirse a una criatura como tu).su cuerpo de metal te permitira jugar con diferentes temperaturas, asi que prueba a meterlo en agua templada o a enfriarlo en la nevera y disfruta de las diferentes sensaciones.aplica unas gotas de tu lubricante anal favorito para disfrutar la experiencia y preparate para aullar de placer.",Tamaño plug S: 6.6cm Max Dia.: 2.8cmCola de pelo sintéticoLogitud cola: 35cmPeso 90gIncluye bolsita de satén para su conservación.Limpiar antes y después de cada uso con agua templada y jabón o con Limpín Bactericida ,https://www.amantis.net/foxtail-plug-anal-cola-zorro/,True,True,False,False,False,True,True,False
46,GLÖBE Esfera inflable vaginal,,"experta en adaptarse completamente a ti, glöbe se hinchara y se movera hasta llevarte a las mismisimas estrellas. glöbe no es lo que aparenta, ya que esconde maravillosos secretos… su material flexible te permitira inflar la esfera tanto como tu desees, preparandote para los juegos de dilatacion mas avanzados. aunque tambien puedes hincharla solo un poco, para que su bola interna metalica se mueva dentro de ti y asi sentir como te hace estremecer con cada movimiento. por si esto fuera poco, tambien podras desconectar la perita de bombeo tirando suavemente de la parte metalizada del cable de union para poder llevar esta esfera de placer dentro de ti en los paseos mas juguetones. nunca antes la antelacion habia sido tan placentera…acciona la perita de bombeo para inflarla tanto como prefieras. podras vaciar el aire en cualquier momento desenroscando la valvula de vacio.manten la “cola” de la esfera siempre fuera de la vagina para facilitar la expulsion del aire.manten la esfera glöbe siempre a punto, limpiandola antes y despues de cada uso con agua tibia y jabon bactericida, como limpin. maximiza la experiencia con un lubricante que te ayude a dilatar en profundidad, como bacanal forte.", Longitud total: 81 cm.Longitud de la bola desinflada: 4.5 cm.Longitud de la bola con la cola: 21.5 cm.Diámetro de la bola desinflada: 3.2 cm.Diámetro máximo inflada: 10.5 cm.Longitud máxima inflada: 11 cm.Diámetro de la cola: 1.9 cm.Material: Silicona y metal (en la bola interior).Color: Negro ,https://www.amantis.net/globe-esfera-inflable-vaginal/,True,False,False,False,False,False,True,False
47,BOMBONS,delicias anales de silicona,"uno de esos momentos... estais de noche en vuestro sofa, fuera llueve, y os apetece algo muy dulce. una caja de bombones... mmmhhh... a ver, cual cojo... este, o mejor este otro... en amantis te ofrecemos nuestra particular caja de bombones... anales. dos bombones en forma de plugs de distinto tamaño, y de una suavidad y flexibilidad sorprendentes, y de postre dos tiras de bolas tailandesas, faciles de agarrar gracias a su base curvada: podras asirlas y meter y sacar, meter y sacar.... al ritmo que el cuerpo pida, y probar las diferentes formas que tu nueva caja de bombones de amantis te ofrece. estos bombones son 100% de silicona medica, son de una suavidad y ternura deliciosa, pero resistentes y seguros. podras hervirlos o meterlos en el lavavajillas si quieres una higiene total. la silicona medica es el mejor material para disfrutar del placer anal. simplemente aplica unas gotitas de desliz! anal antes de empezar a descubrirlos y entregate a sus deliciosas formas.   ideal combinacion de tamaños y formas para iniciarse placenteramente en el sexo anal. en el caso de las bolas tailandesas, con sus diferencias de grosor, experimentaras electricas sensaciones al pasar de una bola mas pequeña a una mas gordita..¿que dices? ¿apetece un bombon?","  · 2 bolas tailandesas + 2 plugs anales  · 100% silicona médica  · Base de seguridad amplia para evitar accidentes  · Limpiar con limpín jabón bactericida antes y después de su uso  · Materiales seguros, no contiene ftalatos  · Mantener en lugar seco  Medidas: Bolas Thailandesas medianas: 			Longitud insertable: 12 cm 			Diametro bola pequeña: 2 cm 			Diametro bola mediana: 2.5 cm 			Diametro bola grande: 3 cmBolas Thailandesas grandes: 			Longitud insertable: 16 cm 			Diametro bola pequeña: 2 cm 			Diametro bola mediana: 2.5 cm 			Diametro bola grande: 3 cm 			Diametro bola súper grande: 3.5 cm  Plug mediano: 			Longitud insertable: 9 cm 			Diametro mínimo: 1 cm 			Diametro máximo: 2.5 cm  			  Plug grande:  			Longitud insertable: 11 cm 			Diametro mínimo: 1.5 cm 			Diametro máximo: 3.5  ",https://www.amantis.net/bombons-delicias-anales-silicona/,False,True,False,False,False,True,True,False
