,ID,DATE,RATIO,USERS,COMMENT
33,0,"martes 02 junio, 2020",5,Lucía,"Pequeño pero matón, lo adoro. Quizá compre las variantes que tiene."
34,0,"sábado 30 mayo, 2020",5,Jaime,"Desde que lo compré para mi mujer lo llama su amiguito, le encanta, es ideal por tamaño para complementar y excitar el clitoris, super recomendado"
35,0,"sábado 02 mayo, 2020",5,BC,"Para lo pequeñito que es y lo simplón (no tiene para elegir potencia ni tipos de vibración) da su juego. Con los años, la parte de plástico de cerca del botón se deteriora. Aún así, le doy 5 estrellas (por 6 euros, si es más, lo buscaría con mando a distancia)"
36,0,"jueves 23 abril, 2020",3,Jesús,"Nos llegó como regalo por una compra que hicimos y la verdad... a modo graciosete bien, pero tiene muy poca potencia"
37,0,"domingo 09 febrero, 2020",5,Ander,"Desde que lo uso mis orgasmos son más potentes y las eyaculaciones más copiosas. Si se sabe buscar el punto, con paciencia y disfrutando de cada centímetro del pene uno puede llegar a experimentar de los mejores orgasmos de su vida. rnrnSi te gusta experimentar cosas nuevas estás tardando en comprar uno."
38,0,"viernes 27 diciembre, 2019",5,Cristian,Esta bien pero recomendaría antes el tok2 por que tiene mando a distancia. Este solo lo puedes encender dándole al botón y depende donde lo pongas puede ser incómodo. Mejor gastarse un poco más por el otro que mencioné.
39,0,"martes 17 diciembre, 2019",5,ANTONIO,He regalado varios y nunca falla. Un clásico que no debe faltar en la mesita de noche.
40,0,"domingo 24 noviembre, 2019",5,Laura,"100% recomendado, lo compré ayer y encantada con el producto y con el trato que nos dieron en la tienda."
41,0,"miércoles 06 noviembre, 2019",4,Helena,"Perfecto para jugar. Potente y silencioso, aunque no acabo de cogerle bien el rollo"
42,0,"jueves 10 octubre, 2019",5,Dani,Es el segundo que compro para tener uno en mi casa y otro en casa de mi pareja.rndiscreto pero matón
43,0,"jueves 26 septiembre, 2019",5,Sonia,"Pequeño, potente y silencioso, una buena opción para tener una bala siempre a mano, ya que su reducido tamaño permite guardarla en cualquier sitio. Me encanta además la forma que tiene con la punta un poco más gruesa para mayor estimulación, aunque me gustaría que fuera un poquito más larga, cuando estoy muy mojada se me resbala de los dedos, jeje. Eso sí, la pila dura poco y a la larga salen caras."
44,0,"domingo 28 julio, 2019",4,José,"Está bien, aunque es muy sencillo y no es tan pequeño como para ello. Tiene un movimiento de vibración y es de buen material"
45,0,"martes 09 julio, 2019",5,DARWIN,"Me ha gustado mucho , lo recomiendo y es de buena calidad y buen precio"
46,0,"lunes 01 julio, 2019",5,Irati,"Muy práctico, genial para activar las zonas erógenas. Además para lo pequeño que es da mucha caña."
47,0,"lunes 05 noviembre, 2018",5,esther,"Como dicen pequeño pero matón, buena potencia y un material muy suave."
48,0,"domingo 28 octubre, 2018",5,Rafa,"Tacto suave, pequeño y compacto, buena vibración y se puede usar bajo el agua...rnTanto para pareja como a solas.rnAdemás apenas arma ruido.rnResumiendo: un 10/10. Una relación calidad precio increibles."
49,0,"sábado 27 octubre, 2018",5,Helena,"Al principio no estaba muy segura de si comprarlo o no, pero una vez me decidí, he de decir que fue la mejor decisión que pude tomar. El envío muy discreto y con unos detallitos de regalo. rnEl vibrador me sorprendió la potencia que tiene para lo pequeñito que es. Ideal para llevar encima, discreto y con un tacto súper agradable. Volvería a repetir sin duda."
50,0,"miércoles 24 octubre, 2018",5,Lidia,"Llevaba muchi tiempo dudando de su comprarlo o no porque parece poca cosa pero tiene muy buenos comentarios y después de comprarlo... Lo recomiendo totalmente, tanto como para uso individual como uso en pareja es el perfecto aliado"
51,0,"lunes 15 octubre, 2018",5,Paula,"¿Qué decir de ésta maravilla? Para empezar, el hecho de poder usarlo en cualquier ubicación, inclusive bajo el agua, es un plus insuperable. rnLo compré para un regalo en plan coña, para una amiga, y me lo recomendó tanto que ahora yo también tengo el mío."
52,0,"martes 02 octubre, 2018",5,Cristina,Lo he recibido esta mañana después de hacer el pedido ayer por la tarde.rnAcabo de probarlo y he flipado en colores. Es el primer vibrador que compro y pruebo en mi vida y cómo no se me ha ocurrido antes
53,0,"viernes 28 septiembre, 2018",5,Carmen,"Primer vibrador que me compro, ¡y me encanta! Muy recomendable"
54,0,"martes 25 septiembre, 2018",5,Maria,"Nunca había probado un vibrador pero me moría de ganas... me hice ayer con él y me he quedado SIN PALABRAS. Es super cómodo y manejable, y la sensación al usarlo una maravilla. 100% recomendable, no se como he estado tanto tiempo sin él!!"
55,0,"lunes 27 agosto, 2018",5,Noelia,Genial!!al ser tan pequeño te lo puedes llevar a cualquier sitio y tiene mucha potencia. Muy buena compra!!
56,0,"jueves 23 agosto, 2018",5,Hiria,"Pequeño, discreto y muy potente. Ahora que es verano es ideal para llevártelo a cualquier parte."
57,0,"viernes 17 agosto, 2018",5,Isabel,UUAAAAAUUUU!!!!!!!! LO MÁS!!! LLEGO DONDE NUNCA ANTES HABÍA LLEGADO. LO MEJOR QUE HE USADO. Lo compré junto a realidad virtual 2 y booommmm!!!! mi cuerpo se volvió loco!!!
58,0,"viernes 17 agosto, 2018",5,Sonia,"Como dicen algunos que lo han probado, terremoto en miniatura, imprescindible para unas vacaciones en pareja y con piscina privada, guauuuu!! Genial!!"
59,0,"jueves 02 agosto, 2018",5,Luis,"Uáuuuu ella sube por las paredes,...... divertido y suave."
60,0,"jueves 12 julio, 2018",5,Yago,"Terremoto en miniatura, sin duda una herramienta de placer por la potencia de vibración. Es perfecto para preliminares. La única pega es que es algo ruidoso para usarlo en ambientes con poco ruido de fondo. Aun así a mi chica le encanta."
61,0,"martes 29 mayo, 2018",4,Sonia,"Precio genial y cabeza muy ergonómica para acariciar el clítoris. Eso sí, la pila dura poco, si tuviera batería recargable sería lo más, jeje."
62,0,"sábado 26 mayo, 2018",4,Oriol,"Muy mono, divertido de diseño y potente. El problema es para jugar con lubricantes que se resbala mucho y cuesta apretar el botón."
63,0,"viernes 18 mayo, 2018",3,Anna,"No se si es por el tamaño o por la potencia de la vibracion, pero no he conseguido lo que esperaba...rnTeniamos el mini+ de amantis, minimasajeador sumergible con 5 cabezales y le dimos mucha caña,una buenisima compra! ya casi no funcionaba, y para cambiar nos decidimos por el tok, mas que nada porque tiene un tacto muy suave respecto al otro.Pero ya hemos comprado uno nuevo del otro"
64,0,"martes 08 mayo, 2018",5,Andrea,"Leve cosquilleo, he probado de más potentes, pero para jugar está muy bien."
65,0,"jueves 19 abril, 2018",4,Samara,La verdad es que estoy encantada con la compra pues pese a ser pequeñito tiene mucha potencia. La única pega que le pondría es que las pilas duran muy poquito. Pero para ser mi primera compra de éste tipo de productos estoy muy contenta.
66,0,"miércoles 11 abril, 2018",5,Francisco,Súper discreto pero muy potente y además sumergible
67,0,"miércoles 28 marzo, 2018",5,Sandra,"Me sorprendió que me regalaran este juguete por una compra mas grande, y la verdad es que es muy bueno!! Lo recomiendo!!!"
68,0,"domingo 25 marzo, 2018",5,Cristina,Me lo enviaron de regalo por una compra más grande y me ha sorprendido. La vibración es potente.
69,0,"martes 06 marzo, 2018",5,Montse,Hace un poco de ruido pero no demasiado. La medida es ideal. Lo he probado con mi pareja y nos ha encantado.
70,0,"sábado 24 febrero, 2018",5,Sonia,"¡Uno de mis juguetes favoritos! Es pequeñito y discreto (como una barra de labios más o menos) pero muy potente. Además la punta gordita y plana es muy ergonómica, ideal para acariciar el clítoris.. o lo que quieras. Y el hecho de que sea sumergible lo hace ideal para usarlo en cualquier sitio, la ducha, la bañera, la piscina... ¡Yo tengo dos!"
71,0,"domingo 18 febrero, 2018",5,Miguel Ángel,"Un súper acierto!! Se lo regale a mi mujer para San Valentín, para experimentar un poco y le ha encantado! Increíble que siendo tan pequeñito sea tan efectivo...rnUn complemento ideal para las relaciones, al ser pequeñito se puede usar para favorecer la sensibilidad sobre el clítoris durante la penetración.rnMi mujer ha conseguido orgasmos muy buenos y ella que nunca ha sido mucho de vibradores dice que este piensa usarlo tanto sola como conmigo.rn100% recomendable para las clitorianas!"
72,0,"martes 06 febrero, 2018",5,JAVIER,Perfecto discreto y de poco ruido .... resultado muy bueno
73,0,"domingo 28 enero, 2018",5,Lourdes,"Funciona como se esperaba. Muy bien, cumple mis espectativas"
74,0,"sábado 27 enero, 2018",5,Ana,"Recomendado 100%rnPreci bajo, vibracion adecuada, orgasmo asegurado"
75,0,"jueves 25 enero, 2018",4,Leon,"Buena potencia para su tamaño discreto, el único problema es el tipo de pilas que usa, no son fáciles de conseguir ni baratas en comparación con otras. Lo de regalarlo con un pedido superior a cierto dinero, un puntazo!"
76,0,"miércoles 24 enero, 2018",5,Francesca,Maravilloso! Por el pequeño que es hace un trabajo estupendo. Lo recomiendo!!
77,0,"sábado 20 enero, 2018",5,Jorge,Perfecto para sorprender y llevarlo contigo siempre
78,0,"jueves 11 enero, 2018",5,CAROLINA,"Me ha sorprendido muy positivamente este juguete, ¡es que es súper mono! Es pequeño, discreto, suave y con una vibración bastante potente para su tamaño. Muy buena compra, especialmente si lo pillas con descuento."
79,0,"miércoles 10 enero, 2018",5,Esther,"Me ha gustado mucho, es pequeñito y hace las funciones necesarias en viajes y momentos rápidos jejejeje"
80,0,"domingo 07 enero, 2018",5,Irene,"Personalmente lo utilizo como iniciador. Es pequeño y discreto, así lo puedo llevar muchas veces en la maleta o en el bolso. Para su tamaño tiene buena potencia. MUY recomendado."
81,0,"martes 26 diciembre, 2017",5,VICTOR,"Pequeño y divertido, con buena vibración. Muy recomendable para llevarlo de viaje."
82,0,"miércoles 13 diciembre, 2017",4,Roser,"Vibra bastante por su tamaño, me gusta porque puedes transportarlo incluso en el bolsillo y es muy discreto. rnPero no le daría un 5 porque como vibrador no es lo mejor del mundo. Pero sí por su tamaño. Si se me entiende :3"
83,0,"martes 14 noviembre, 2017",5,Rubén,"Mi chica lo usa siempre que hacemos el amor. Lo utiliza para estimularse el clítoris mientras yo la penetro. Además es el que más le gusta cuando se masturba porque es muy pequeño, lo que facilita que sea muy preciso."
84,0,"domingo 29 octubre, 2017",5,Sandra,"Me lo encargo una amiga y le encanto, estuvo como las locas buscando las pilas por todas las tiendas asta que me lo dijo y vi que las vendíais también en la pagina."
85,0,"jueves 19 octubre, 2017",3,Carla,"Como \""acompañante\"" esta bien. Para tenerlo como juguete principal se queda corto en muchos aspectos como p.e. la vibración..."
86,0,"jueves 05 octubre, 2017",5,antonio,"a mi pareja la encanto, pequeño, discreto y bastante divertido, vibra muchísimo, buena compra, lo recomiendo."
87,0,"sábado 23 septiembre, 2017",5,carlos,Simplemente maravilloso. Es una buenísima experiencia tanto para uno como para la otra. Nos ha encantado
88,0,"lunes 31 julio, 2017",5,eugenia,Me encanta este formato pequeño para estimular el clítoris. El tacto supersueva es de lo más placentero y q sea sumergible es genial
89,0,"miércoles 14 junio, 2017",4,Sergio,"Teníamos el de tirit7, pero fallaba mucho el contacto de las pilas, con este ningún problema, la única pega es que no tenga más de un modo de vibración."
90,0,"martes 30 mayo, 2017",5,Claudia,"Pequeñito pero matón!!rnTiene bastante vibración, ahun no lo probado en la bañera, pero para un día de calor y que tengas el día tonto está geneal a solas o en compania rn"
91,0,"sábado 20 mayo, 2017",5,Ricardo,Con potencia de sobra y además es sumergible para usar en la ducha o baño. Me vino por cortesía de Amantis y me da que lo vamos a usar de vez en cuando...
92,0,"jueves 18 mayo, 2017",5,esther,"Un producto excelente, buen tacto, buena potencia y muy discreto para llevarlo donde se quiera."
93,0,"jueves 11 mayo, 2017",5,Anabel,"Muy pequeñito pero con vibración bastante potente. Perfecto para poder llevarlo en el bolso y dejar volar tu imaginación, encima sumergible! El único fallo que le veo es que tiene una pila bastante difícil de encontrar en el super."
94,0,"miércoles 03 mayo, 2017",5,Irene,"Genial! Me ha encantado. Pequeñito pero potente y super suave. Perfecto para llevarlo en el bolso a todas partes. La unica pega es la pila, dificil de encontrar. Recomiendo comprar un par de recambio."
95,0,"miércoles 05 abril, 2017",5,Jose & María,"Increíble, potente y bonito. Es facil de llevar si te vas de viaje."
96,0,"martes 14 marzo, 2017",5,VERONICA,Increiblemente eficaz y rápido. Siempre puede ir contigo.
97,0,"lunes 27 febrero, 2017",4,Irene,Muy bueno. Vibración suficiente. Buena relación calidad-precio.
98,0,"martes 21 febrero, 2017",3,Rocío,"Es muy suave y tiene buen precio, pero no acabo de pillarle el punto, quizá sea cuestión de practicar, aunque a día de hoy no lo volvería a comprar. Además lleva un tipo de pilas que no es fácil de conseguir."
99,0,"jueves 16 febrero, 2017",3,AMAYA,"Una buena compra, pequeño, discreto y una buena vibración. Te puede acompañar a cualquier lado donde vayas. Suave muy suave."
100,0,"domingo 12 febrero, 2017",5,Ivan,Muy potente para su pequeña dimension pero a mi pareja no la encanta
101,0,"lunes 06 febrero, 2017",5,ALFONSO,El primero que compré fue a 6 euros y se lo ha quedado mi antigua pareja con eso ya digo todo.rnAhora acabo de comprar el segundo a 9 euros y espero que mi pareja actual disfrute igual o más.rnPara mi cumple su función y lo seguiría comprando.
102,0,"domingo 08 enero, 2017",5,Patricia,"Perfecto. Es el primero que compro y el resultado es fantástico. Apenas hace ruido, tiene muchísima potencia y es suave e intenso a la vez. El precio es muy asequible y la calidad excepcional. Súper recomendable."
103,0,"jueves 11 agosto, 2016",5,daniel,buena calidad y muy buena potencia de vibracion! recomendable al 100%
104,0,"domingo 07 agosto, 2016",5,Rosa María,"Era la primera vez que compraba un vibrador, y quise empezar poco a poco, y me decidí por este por las buenas críticas. Y es increíble, no es casi ruidoso, la pila dura muchísimo (después de 6 meses aún no la he cambiado) y es bastante potente para lo pequeño que es. Compra totalmente recomendada para iniciarse en este mundillo."
105,0,"jueves 28 julio, 2016",5,Carolina,"Es pequeñito y discreto pero muy muy potente. La vibración es una maravilla y la punta aplanada permite una mayor superficie de contacto cuando vibra, lo que aporta en mi opinión más placer. Un punto más a favor es el hecho de que sea sumergible, da mucha versatilidad para poder jugar con él."
106,0,"martes 26 julio, 2016",5,Neu,Practico y discreto para mi un básico para usar sola o en pareja
107,0,"sábado 18 junio, 2016",5,Daniel,"A mi pareja y a mi nos encanta, pequeño en tamaño y muy potente."
108,0,"martes 31 mayo, 2016",5,Carlos,"El vibrador mas pequeño de amantis pero no por ello menos potente.Es el vibrador perfecto para empezar pero tambien para continuar.Da mucho juego!Lo unico es que la pila es bastante dificil de encontrar, asi que asegurate de comprar otras de repuesto para que no te quedes con las ganas."
109,0,"domingo 08 mayo, 2016",4,Víctor,"Cuanta diversión puede hacer algo tan chiquitito en la ducha con tu pareja. Chiquitito, discreto, con una potencia buena para su tamaño, con este precio tampoco se puede pedir más."
110,0,"jueves 28 abril, 2016",3,Elizabeth,"En mi opinion es demasiado pequeño como para ser más que un complemento en la cama, pero como tal esta muy bien. Su sencillez y portabilidad hacen que merezca la pena comprarlo. Respecto a las pilas creo que duran lo suficiente, no lo se con certeza porque mi pareja la perdió jaja."
111,0,"jueves 31 marzo, 2016",4,Gregorio,"Ya lo dice la descripción: pequeño y económico.Cumple su función, práctico, ideal para llevar de viaje y pasar desapercibido en un neceser."
112,0,"miércoles 17 febrero, 2016",4,Andrea,"Es un buen estimulante, si bien se queda un poco corto para las que estamos acostumbradas a otro tipo de estímulos más potentes (véase el Masaje-Sexy con 8 programas, inigualable).Muy cómodo debido a su tamaño, y el material es muy agradable al tacto.Es una lástima que no vendan el color cremita/beige. Sale en las fotos pero no en el desplegable de elección de color. Sin duda hubiera sido el elegido en caso de estar en venta.En definitiva, recomendable. Sobretodo para quien no tenga vibradores muy potentes. Es una buena forma de iniciarse en ello."
113,0,"martes 09 febrero, 2016",4,Irene,"Este vibrador funciona genial. Es facil de limpiar y cambiar las pilas, y su vibracion aporta mucho placer, sobre todo en el clitoris. Es muy recomendabe para masajes por todo el cuerpo como preliminares."
114,0,"miércoles 30 diciembre, 2015",5,arancha,"da impresión de que al ser pequeño vale para poco, pero no, tiene mucha potencia y se le puede dar mucho juego"
115,0,"martes 01 diciembre, 2015",5,Jose Luis,"Tuve que comprar otro, porque en la separación fue una de las cosas que mi pareja no me quiso devolver! Jejeje!"
116,0,"martes 01 diciembre, 2015",5,Jose Luis,"Pequeñito pero potente! Mi chica esta muy contento con el, sobre todo cuando se da un relajante baño de espuma..."
117,0,"miércoles 30 septiembre, 2015",5,Victoria,"Este juguete está genial, no tiene velocidades pero es muy potente. Es suavito y se limpia muy bien.Personalmente lo recomiendo, además de precio me salió genial."
118,0,"viernes 25 septiembre, 2015",4,Laura,Me ha gustado tanto que he comprado otro para hacer un regalo!
119,0,"viernes 25 septiembre, 2015",5,Iris,"Empecé comprándome uno para mi... se lo enseñé a una amiga y al final me llevé cuatro para regalarlo a las más mojigatas del grupo. Me encanta, es super peque y muy potente. La pila dura muchíiiisimo y la variedad de colores es genial, dan ganas de coleccionarlos todos! Mis amigas también están muy contentas.TOK muy recomendable, tanto de iniciación como para las que tienen más experiencia con vibradores."
120,0,"jueves 24 septiembre, 2015",3,Raquel,El vibrador cumple su función a la perfeción tanto para usarlo tu sola como para usarlo en pareja. Yo lo coloco en el clitoris mientras soy penetrada y me aseguro el orgasmo perfecto o bien también lo utilizo mientras masturbo a mi pareja.La pega que le encuentro es la pila que trae son bastante caras y como le des un uso prolongado no ganas para pilasY otra de las pegas y muy muy importante para mi es el boton de encendido que no se mantiene tienes q estar continuamente apretandolo y hacerlo todo a la vez a veces se complica... deberian mejorar eso
121,0,"martes 15 septiembre, 2015",5,JUAN CARLOS,"Lo compre aprovechando la oferta y me salió muy barato. es un vibrador sencillo, de textura muy suave y sin duda hará disfrutar a las usuarias. La relación precio/calidad es muy buena."
122,0,"domingo 13 septiembre, 2015",5,Ana,"Este vibrador es perfecto para usar sola o en pareja, con una vibración potente y muy silenciosa. Y por el precio de oferta al que suele estar, se convierte en un básico al alcance de cualquiera"
123,0,"jueves 03 septiembre, 2015",4,Damian,"Yo lo compré para darle vibración a mi fleshlight, pero al final acabé usándolo solo principalmente. Da mucho juego por la vibración y el tamaño que tiene. El tacto es lo mejor, muy sedoso."
124,0,"jueves 09 abril, 2015",3,Laura,"Manejable, bonito y discreto, poco ruidoso... pero para mi gusto le falta potencia de vibración"
125,0,"miércoles 01 abril, 2015",5,María,"Sin duda, el mejor vibrador que tengo! Es instantaneo, tiene muchisima potencia y un tamaño ideal. Tengo otros vibradores mas grandes y pedi este porque era barato y podia llevarlo en el bolso, pero no me esperaba gran cosa y...sorpresa! Es increible. Lo recomiendo al 100 %, tanto para las principiantes como para las iniciadas."
126,0,"domingo 22 marzo, 2015",3,Iván,Pequeñito y muy manejable!
127,0,"domingo 15 marzo, 2015",5,Jorge,"Del tamaño de un mechero y con la potencia de un grande, es la mejor compra por 6€ que puedes hacer, sin duda."
128,0,"viernes 13 marzo, 2015",4,Angeles,"Pues para el tamaño y el precio que tiene, lo cierto es que ya nos ha dado un par de alegrías. Y no precisamente a mí... Buen acabado, vibración intensa, tamaño ideal para juguetear con él... la única pega es que la pila no es AA como dice la descripción y el paquete, sino con una LR1, más pequeña de lo normal. Aunque viene incluida en el producto, queríamos algo más standard por comodidad, ecología y economía. No todo va a ser perfecto."
129,0,"miércoles 11 marzo, 2015",4,Sara,"Funcional, relación precio calidad en oferta, recomendable. Me gustaría más silencioso, la verdad."
130,0,"martes 03 marzo, 2015",5,Jorge,Menudo descubrimiento. Más pequeño que un mechero pero puede crear más vicio que el tabaco!!!
131,0,"jueves 26 febrero, 2015",3,Laura,"No está mal, pero prefiero el Mini+ de Amantis, que es el que había usado hasta ahora. Este es más pequeñito y discreto, pero la vibración es menor y sólo tiene un modo. En cualquier caso, puede ser bueno para empezar, y para llevar xD"
132,0,"jueves 19 febrero, 2015",5,florentina gabriela,"antes que nada quiero dar las gracias a amantis por que con la compra de otros productos me regalaron esta pekeña bala jejej que la verda me sorprendio es muy pekeño y a la ves muy potente y muy suave al tacto y de lo que veo tmb es sumergible , que mas se le puede pedir genial ... aun no lo estrene pero promete .Gracias por los detalles que siempre teneis con vuestros clientes soys estupendos seguire siendo vuestra fan numero 1 tanto por el precio como para la calidad y la rapides cn la que enviais los pedidos y los pekeños regalitos que son todo un detallazo , soys geniales"
133,0,"martes 17 febrero, 2015",5,marta,"Práctico, suave, discreto y con la vibración perfecta, me encanta!!!"
134,0,"sábado 14 febrero, 2015",5,ANTONIO,"a mi novia le parece bestial, le encanta, la única pega es que le duran poco las pilas"
135,0,"viernes 23 enero, 2015",5,antonio,muy practico y discreto no te puede faltar para esos juegos antes de pasar a la acción
136,0,"miércoles 21 enero, 2015",4,RAQUEL,IDEAL PARA REGALAR. IDEAL PARA LLEVAR. NO PUEDE FALTAR EN TU BOLSO. ME ENCANTA
137,0,"domingo 11 enero, 2015",4,Raquel,Pequeño. Discreto. De agradable tacto. Pero muy potente. Me encanta. Es el ultimo regalo que me ha hecho mi chico
138,0,"viernes 09 enero, 2015",5,elisa,"Cien por cien recomendable, es muy estético, de tácto agradable, funciona a la perfección dentro y fuera del agua. Tanto el precio como la calidad son ideales, además por su pequeño tamaño se puede llevar a cualquier sitio."
139,0,"martes 06 enero, 2015",5,Ivan,"En este articulo lo primero que quiero dar es las gracias a amantis ya que hice una compra y me enviaron este articulo de forma gratuita junto con el resto de artículos,era la primera compra que hacia en esta web y me ha dejado totalmente satisfecho tanto por los artículos como por el trato y el envió del pedido,les pongo un 9 a ellos,jejeje,siempre hay margen de mejora.Con respecto al articulo es pequeñito pero matón ya que mi chica lo ha usado y le ha encantado."
